9605 18020
0 294.263 1405.43
1 3100.09 3788.34
2 1343.35 253.517
3 2626.12 1132.64
4 4016.48 3455.79
5 290.833 3815.58
6 930.856 1423.21
7 570.039 2181.83
8 3098.87 3423.67
9 3112.03 3738.76
10 1233.8 2370.52
11 2444.13 737.084
12 1845.19 824.751
13 2751.29 1803.8
14 1632.99 4568.52
15 3414.38 4014.08
16 72.8696 3205.88
17 4289.94 4074.72
18 3041.28 719.672
19 2173.68 3615.47
20 800.846 4547.32
21 1939.14 3562.36
22 1956.04 1316.23
23 477.553 4843.05
24 4015.48 3986.01
25 3152.63 4395.4
26 1181.28 104.098
27 1961.7 1000.68
28 4822.84 3648.75
29 148.832 879.201
30 1453.17 3272.59
31 66.6625 1054.96
32 2828 1426.4
33 1733.51 266.37
34 3782.9 3987.88
35 3225.63 2226.76
36 633.175 4014.03
37 1615.67 3238.85
38 3447.76 0.816896
39 827.621 3342.84
40 2477.42 2794.7
41 2636.07 2235.07
42 2342.95 3434.92
43 1632.68 1554.9
44 1825.08 205.566
45 3506.8 1644.08
46 1882.33 3409.82
47 3899.08 3745.72
48 4627.72 951.829
49 1708.39 3873.89
50 2568.63 3337.01
51 3880.2 1248.1
52 402.486 1565.24
53 4843.59 4407.1
54 714.14 1007.51
55 1661.01 106.719
56 1796.08 4405.9
57 1129.49 1428.71
58 1951.75 4273.26
59 3103.8 1558.07
60 4121.38 2443.29
61 2321.37 476.141
62 59.5091 1547.35
63 4796.76 4075.04
64 1405.91 4740.93
65 2716.39 3967.81
66 3061.4 0.062627
67 3465.6 2033.37
68 2948.27 4449.1
69 4884.91 3411.68
70 2562.01 896.557
71 2323.33 1658.46
72 2971.75 1559.4
73 2739.57 1308.06
74 3471.23 850.803
75 2998.43 4746.5
76 4195.1 3746.34
77 2113.84 417.164
78 4844.77 1484.47
79 743.764 3948.09
80 4386.32 3076.67
81 1587.15 463.596
82 3350.85 4286.88
83 4130.42 3881.63
84 841.461 602.176
85 3155.08 665.399
86 3337.3 827.738
87 168.484 25.2627
88 1246.68 3900.61
89 4844.95 857.364
90 2476.49 752.086
91 772.754 1951.75
92 2258.92 4287.65
93 3920.57 4718.91
94 4651.28 3750.25
95 1371.79 3061.17
96 4003.54 3820.25
97 1129.41 776.468
98 4562.72 4582.79
99 2827.55 420.892
100 2907.33 2602.25
101 451.358 2153.48
102 4830.65 3510.51
103 4208.82 1860.8
104 4680.1 918.12
105 1542.24 3624.93
106 2510 1051.44
107 1159.44 184.217
108 2095.87 3324.05
109 3018.41 168.31
110 2133.05 582.127
111 4735.85 1894.41
112 1877.2 2806.11
113 1824.49 460.433
114 3216.61 2718.01
115 787.108 4379.81
116 3997.46 1202.27
117 1187.56 4387.89
118 3250.02 2415.89
119 2152 3581.52
120 4652.44 3466.29
121 4764.11 3524.14
122 4688.93 2519.53
123 1278.1 1548.36
124 3134.11 2181.86
125 4575.01 1853.15
126 2152.5 2690.36
127 2684.16 1827.03
128 4750.09 2526.18
129 3934.42 4488.33
130 3056 1934.34
131 3561.68 249.804
132 936.826 3629.74
133 4143.65 1872.74
134 4060.83 1432.3
135 2255.92 2773.4
136 396.665 2295.88
137 1695.72 2189.33
138 1749 567.334
139 3329.32 4419.03
140 1569.14 2583.49
141 4173.79 2559.12
142 4741.39 1701.94
143 777.397 444.916
144 1166.97 3746.83
145 2312.22 2939.01
146 1331.88 3309.77
147 1270.78 4728.96
148 1552.07 1155.28
149 2257.03 3159.35
150 4243.87 3049.44
151 977.826 222.291
152 3493.93 897.019
153 3728.83 969.731
154 3466.1 3087.88
155 3259.8 3011.9
156 2337.26 1444.7
157 22.2872 2302.54
158 1430.96 4646.92
159 943.034 584.333
160 1201.37 3423.11
161 4617.58 3402.18
162 2942.75 3585.58
163 3825.78 1358.05
164 3090.36 770.816
165 184.955 2763.21
166 1177.44 4474.94
167 3812.08 2845.5
168 3401.16 3560.41
169 2667.7 966.074
170 86.1713 2391.76
171 52.4953 4470.5
172 3611.73 3444.54
173 347.899 2942.2
174 969.144 4023.66
175 4548.52 2344.5
176 3625.83 3506.84
177 2596.17 3510.2
178 1839.43 1215.91
179 2482.03 766.279
180 4706.41 597.328
181 4135.9 2683.89
182 3258.47 4778.22
183 843.573 2628.23
184 3039.27 3062.78
185 2522.62 4306.91
186 3477.28 1930.02
187 4553.2 4399.52
188 1787.43 2489.71
189 3984.24 1059.11
190 41.0861 1563.18
191 4019.08 2110.27
192 1487.02 2299.12
193 1393.52 4628.45
194 1661.39 2628.77
195 2216.25 3367.92
196 3901.15 4211.36
197 1112.96 1249.58
198 465.925 1166.89
199 2377.19 2452.3
200 550.885 2881.98
201 1750.43 3211.19
202 3507.61 4256.48
203 2486.22 527.402
204 1012.33 843.656
205 4100.77 611.847
206 4534.96 958.279
207 2123.3 89.2203
208 1667.79 2816.92
209 432.56 4.79909
210 3983.22 1659.08
211 3013.49 4057.6
212 1972.94 3947.72
213 4656.66 646.954
214 1474.91 2115.05
215 1291.53 4582.13
216 2787.01 1887.21
217 2207.98 2208.03
218 1524.18 1254.38
219 586.878 2291.53
220 170.215 2572.72
221 4064.85 4187.06
222 1185.54 2248.71
223 4874.44 2525.35
224 2444.5 3567.59
225 1026.73 3642.86
226 1950.12 3703.42
227 4893.01 3143.39
228 1656.1 3199.32
229 674.471 1412.47
230 1855.17 1797.57
231 4321.73 957.822
232 3982.79 2226.18
233 4168.36 4762.9
234 3556.51 4091.68
235 2772.8 4015.04
236 879.466 570.758
237 2805.28 3232.08
238 4131.22 4268.63
239 4528.59 1202.4
240 371.015 411.466
241 2291.57 3431.8
242 4716.87 3609.5
243 333.601 351.928
244 3848.78 4777.47
245 2354.97 4183.8
246 137.933 2422.04
247 2617.07 1862.13
248 1205.29 4482.12
249 4758.05 4369.92
250 4424.08 3950.55
251 637.936 446.293
252 1113.79 4417.56
253 4081.54 2109.46
