217 409
0 480.563 696.159
1 451.644 124.286
2 701.957 15.5086
3 133.192 486.358
4 19.201 154.711
5 204.517 355.661
6 60.0539 174.641
7 250.685 641.88
8 510.35 437.741
9 511.006 546.404
10 374.214 481.48
11 241.086 264.63
12 257.339 29.7542
13 599.393 159.934
14 380.898 418.043
15 168.953 140.725
16 101.908 218.861
17 706.953 118.952
18 712.887 34.0343
19 168.994 281.169
20 601.143 401.484
21 578.583 304.621
22 46.155 445.288
23 584.924 274.794
24 551.462 342.408
25 322.463 29.2794
26 150.668 242.762
27 640.932 261.75
28 441.381 263.936
29 469.118 438.968
30 413.989 261.96
31 559.082 329.091
32 326.343 478.686
33 647.675 466.332
34 452.538 721.094
35 642.948 535.422
36 251.972 97.8451
37 561.982 318.358
38 463.305 9.05776
39 374.225 313.365
40 289.728 52.1079
41 88.619 608.327
42 70.4969 679.356
43 689.797 113.554
44 597.866 319
45 423.577 434.362
46 73.6212 512.947
47 52.5148 386.565
48 82.3463 267.454
49 356.074 489.157
50 189.446 407.261
51 608.647 588.42
52 292.287 410.62
53 549.452 688.28
54 518.4 182.104
55 285.834 468.452
56 679.511 44.0468
57 239.96 588.765
58 19.2363 397.716
59 356.817 27.5023
60 376.277 199.535
61 706.141 129.516
62 469.395 703.829
63 441.501 315.761
64 461.141 335.645
65 513.71 557.326
66 441.394 275.331
67 697.526 132.99
68 709.402 1.92945
69 228.49 457.945
70 293.149 209.083
71 577.305 414.435
72 559.508 80.2101
73 145.775 594.085
74 616.756 600.806
75 451.903 333.159
76 410.038 562.959
77 200.124 247.796
78 707.305 641.049
79 481.417 83.435
80 185.699 39.6864
81 564.254 16.9432
82 434.449 432.118
83 245.797 216.833
84 264.205 146.275
85 67.8861 478.722
86 638.085 146.668
87 691.256 42.5714
88 488.686 453.845
89 121.182 139.568
90 491.022 560.673
91 190.167 188.939
92 698.418 428.813
93 244.917 66.5554
94 706.061 269.067
95 201.529 700.094
96 532.449 103.725
97 378.569 389.987
98 290.858 580.172
99 731.021 567.023
100 621.284 643.353
101 48.5492 19.8181
102 354.211 303.897
103 548.095 191.765
104 118.015 245.194
105 669.75 522.205
106 340.69 408.732
107 358.508 479.09
108 51.3154 292.312
109 411.975 201.685
110 284.085 255.681
111 601.994 220.713
112 403.917 239.552
113 537.209 586.688
114 220.873 232.056
115 440.623 243.762
116 355.114 363.651
117 131.526 64.5247
118 46.6638 487.108
119 453.74 368.945
120 705.31 630.688
121 335.429 488.572
122 124.033 705.768
123 697.013 374.247
124 26.5026 247.796
125 123.474 191.686
126 718.403 230.611
127 32.1907 645.501
128 396.881 142.985
129 55.9646 547.437
130 225.999 413.03
131 279.685 641.81
132 59.2656 426.936
133 326.161 509.252
134 516.556 229.374
135 43.5826 239.358
136 17.3049 307.925
137 614.175 323.132
138 309.715 71.2657
139 360.088 344.591
140 273.981 611.593
141 217.833 346.723
142 591.524 504.102
143 219.019 403.81
144 325.104 611.931
145 471.208 690.939
146 11.7998 108.516
147 652.65 517.664
148 165.892 479.472
149 579.871 521.402
150 380.802 234.446
151 130.122 647.422
152 413.527 426.2
153 178.19 676.72
154 245.073 118.794
155 98.0968 594.521
156 421.763 360.874
157 299.048 159.291
158 119.934 488.089
159 581.996 386.159
160 206.433 469.675
161 187.295 699.929
162 673.997 473.229
163 381.133 179.07
164 70.1448 610.855
165 12.3254 549.651
166 358.352 145.618
167 2.72548 165.289
168 707.448 141.951
169 513.192 351.769
170 639.337 167.958
171 293.239 15.4883
172 94.3993 22.8269
173 220.951 282.56
174 443.929 14.8954
175 557.045 348.26
176 353.122 707.487
177 24.0292 118.17
178 610.113 529.817
179 713.726 448.038
180 734.864 697.141
181 678.053 558.718
182 425.651 539.569
183 515.402 727.287
184 177.861 352.62
185 473.165 404.629
186 270.852 258.082
187 613.986 607.683
188 118.618 45.8375
189 217.239 33.0296
190 222.632 606.35
191 591.354 341.294
192 117.953 107.394
193 497.272 221.934
194 58.4629 137.915
195 238.771 708.929
196 495.481 338.221
197 415.002 20.3686
198 395.927 221.267
199 338.933 721.32
200 97.5145 87.0359
201 177.634 707.563
202 218.828 572.245
203 724.031 5.6797
204 612.833 481.636
205 401.337 410.378
206 575.601 264.87
207 83.0403 36.4214
208 530.503 156.341
209 702.725 245.915
210 160.568 503.085
211 117.204 531.468
212 185.59 653.919
213 431.595 56.8722
214 88.3255 335.581
215 426.473 135.431
216 586.683 247.317
0 34 56.9452
0 53 112.149
0 62 14.4276
0 145 17.9696
0 183 53.7978
1 79 69.3896
1 128 100.446
1 215 46.4658
2 18 32.701
2 56 71.7012
2 68 30.7168
2 87 47.5642
2 203 38.2749
3 148 65.0849
3 158 24.2437
3 210 44.9243
3 211 63.9519
4 6 58.1435
4 146 50.9834
4 167 32.5181
4 177 66.2227
4 194 49.3174
5 50 62.385
5 141 19.6734
5 143 83.3114
5 184 45.5163
6 167 103.407
6 194 53.0718
6 16 60.8866
7 131 43.5303
7 140 69.4493
7 190 81.4655
8 29 52.8678
8 88 40.4168
8 185 68.9942
9 65 13.6698
9 90 24.7863
9 113 81.6771
10 49 29.006
10 76 175.33
10 107 25.6794
10 121 57.2225
10 182 123.83
11 77 63.2517
11 83 86.7528
11 110 81.0454
11 114 49.944
11 173 31.8782
11 186 31.4406
12 40 42.2332
12 93 58.2638
12 171 49.956
12 189 52.5264
13 86 64.7099
13 103 93.8346
13 170 60.8756
14 97 36.2834
14 106 60.3792
14 152 60.3164
14 205 31.6811
15 89 61.9828
15 91 95.2567
15 192 101.305
16 48 68.3267
16 104 32.4577
16 125 52.0089
17 43 30.3782
17 61 13.2471
17 67 23.7401
17 168 36.424
18 56 45.2346
18 68 51.688
18 87 40.7244
18 203 43.3222
19 26 48.7761
19 77 90.2979
19 173 101.3
20 71 28.599
20 159 48.7543
20 191 104.193
21 23 60.7879
21 37 39.3094
21 44 42.674
21 137 41.6639
21 206 41.1537
22 47 82.5495
22 58 107.482
22 85 57.9627
22 118 50.0172
22 132 25.6957
23 27 78.5147
23 206 19.9028
23 216 52.9741
24 31 19.2876
24 37 46.5562
24 169 60.9488
24 175 15.165
25 40 61.0948
25 59 52.466
25 138 63.4647
25 171 59.7629
26 77 53.1004
26 104 61.5968
27 94 112.718
27 111 63.1246
27 126 113.41
27 209 89.9122
27 216 106.603
28 30 53.3692
28 66 20.8182
28 115 28.7941
29 82 36.0818
29 88 46.0776
29 185 62.5329
30 66 40.4714
30 112 46.1563
30 115 62.3304
31 37 12.9759
31 175 27.6039
31 191 52.6955
32 49 49.6702
32 55 69.1054
32 121 22.3002
32 133 56.0292
33 147 84.3053
33 162 33.5869
33 179 106.418
33 204 63.8012
34 62 47.3324
34 145 70.8794
35 105 31.5248
35 147 34.4364
35 178 63.6536
35 181 65.9872
36 84 51.9608
36 93 41.4864
36 154 26.6913
37 175 58.687
38 81 125.884
38 174 33.634
38 197 75.6016
38 213 68.8543
39 102 37.7798
39 116 77.3945
39 139 56.7455
40 138 41.5701
40 171 68.6885
41 73 97.9151
41 127 116.639
41 151 77.2026
41 155 28.6582
41 164 22.1386
42 122 78.3184
42 127 93.0964
42 151 71.2662
43 61 42.0143
43 67 25.3601
43 56 70.2646
44 137 32.4921
44 191 41.7623
45 82 13.7467
45 152 15.38
45 205 45.3195
46 85 39.8614
46 118 61.031
46 129 67.511
46 165 128.147
46 211 60.8219
47 58 38.8663
47 132 59.2093
47 214 118.35
48 104 44.4653
48 108 69.8536
48 124 89.6595
48 135 77.0308
48 214 126.172
49 107 16.9094
49 121 30.6316
49 133 43.7555
50 130 46.0599
50 143 33.832
50 184 80.0172
51 74 15.0227
51 100 60.2702
51 187 30.0381
52 55 108.804
52 106 79.2414
52 130 122.78
53 145 88.8341
53 183 91.5211
53 100 84.7243
54 103 52.2897
54 134 75.6853
54 193 70.3539
54 208 38.3614
55 121 71.2647
55 133 66.9981
56 87 16.6402
57 98 56.6567
57 140 80.4484
57 190 32.1139
57 202 32.9049
58 132 73.885
59 138 72.9464
59 197 115.11
60 109 55.9854
60 150 69.8747
60 163 35.9957
60 166 99.6406
60 198 42.9796
61 67 9.78761
61 168 23.049
62 145 21.5576
62 183 58.8573
63 64 38.7382
63 66 68.2608
63 75 20.4089
64 75 18.0794
64 119 61.0612
64 156 58.7974
64 196 37.0184
65 90 41.7489
65 113 62.5541
66 115 57.0569
67 86 114.636
67 168 17.1215
68 203 21.1972
69 130 85.9512
69 143 93.5757
69 160 40.0744
70 83 94.6626
70 110 51.5559
70 157 65.8533
71 159 54.7928
71 175 100.21
72 79 85.0437
72 81 105.813
72 96 48.8666
73 151 93.6085
73 155 93.5609
74 100 65.8124
74 187 8.63618
75 119 61.8116
75 156 53.5195
75 196 56.8679
