2148 4014
0 438.659 85.7205
1 1177.58 1454.83
2 2216.3 1472.44
3 1012.93 59.1495
4 139.608 1509.25
5 311.877 1495.85
6 2252.23 567.194
7 1253.21 652.494
8 811.648 1156.59
9 283.658 1730.1
10 1012.42 741.685
11 566.352 1718.32
12 578.992 219.005
13 1987.29 1185.02
14 1038.77 1285.31
15 856.251 1020.02
16 1742.12 237.61
17 1462.45 45.1185
18 492.432 654.332
19 2164.2 1251.55
20 2284.67 2239.36
21 2098.54 964.227
22 126.66 110.241
23 77.2046 205.501
24 88.4027 584.476
25 467.164 624.201
26 930.4 1928.33
27 2006.49 1326.43
28 179.794 1499.96
29 2142.39 1619.64
30 385.31 1127.53
31 1385.98 1975.59
32 1092.82 1837.47
33 1000.96 1240.12
34 1693.67 1969.26
35 1818.07 1508.85
36 1047.34 2109.96
37 1624.12 1307.46
38 63.6008 1300.07
39 152.533 86.7956
40 1484.33 1461.31
41 1725.45 336.374
42 1491.92 1636.99
43 806.252 1621.22
44 1923.15 645.337
45 825.643 1720.04
46 89.7254 136.577
47 1105.47 1745.85
48 1199.64 1175.22
49 620.192 2204.34
50 1977.31 235.004
51 300.24 1974.66
52 1139.14 1946.15
53 1341.78 1287.76
54 315.449 965.912
55 1079.27 277.418
56 162.414 975.441
57 1940.38 1998.07
58 2234.9 891.644
59 407.861 36.4519
60 1484.52 44.6154
61 1343.43 862.455
62 2132.06 1152.53
63 1286.01 2161.47
64 1928.57 2177.87
65 258.41 2108.62
66 665.398 2166.29
67 696.028 1419.18
68 1635.38 1673.64
69 682.119 698.536
70 1.3265 652.804
71 276.393 1936.35
72 1819.24 413.091
73 2180.6 1093.19
74 2137 307.638
75 1111.17 1600.71
76 1073.29 448.553
77 590.087 814.599
78 1933.52 569.996
79 1443.12 1243.65
80 718.556 806.388
81 2039.29 758.218
82 1486.92 31.7586
83 1895.81 1001.14
84 1072.91 484.761
85 827.552 2232.43
86 901.715 2038.06
87 1479.19 2249.64
88 316.178 238.264
89 2143.53 1415.47
90 699.329 1843.72
91 254.711 1735.5
92 653.071 500.164
93 2309.73 323.926
94 890.65 2151.87
95 1622.37 14.069
96 1875.07 645.696
97 602.512 217.126
98 1178.75 1412.06
99 2191.62 478.6
100 466.7 467.151
101 1919.04 681.125
102 646.986 417.152
103 201.261 83.2139
104 1057.68 1162.15
105 1677.53 1753.07
106 1909.65 205.111
107 338.618 294.578
108 1353.57 726.511
109 114.963 1967.67
110 1238.02 26.6375
111 663.578 525.013
112 1804.08 1220.95
113 2068.81 726.779
114 363.45 705.062
115 1160.84 568.657
116 1080.72 101.242
117 1273.18 1554.84
118 2111.6 2184.9
119 274.654 159.101
120 1138.23 1387.57
121 700.804 2087.09
122 1349.18 2258.92
123 346.694 1588.25
124 18.3727 2290.87
125 1092.98 732.517
126 1664.72 1534.02
127 1433.29 1874.1
128 1069.78 283.206
129 664.168 1749.12
130 1936.35 1593.29
131 1928.17 1946.52
132 1223.51 685.332
133 263.274 1778.62
134 98.7711 1280.9
135 2223.66 42.1178
136 1540.32 1315.55
137 987.78 985.537
138 1922.44 412.742
139 1158.71 777.731
140 1936.03 112.714
141 1538.73 297.888
142 1170.25 1477.69
143 742.805 12.4551
144 94.5561 401.766
145 2030.86 2312.98
146 583.71 652.151
147 608.999 1805.7
148 185.403 1593.81
149 468.251 1830.31
150 535.147 1738.41
151 346.866 2250.97
152 238.847 2295.2
153 57.1756 113.139
154 2209.14 1020.34
155 947.869 1303.46
156 1240.21 605.67
157 718.913 1642.02
158 1299.92 579.525
159 1155.93 1260.39
160 2257.38 1401.74
161 888.102 162.348
162 1194.12 1242.7
163 421.403 1861.54
164 491.217 2099.23
165 928.861 822.119
166 1307.63 2052.9
167 1898.96 983.608
168 76.2811 203.965
169 1140.4 1978.79
170 1527.47 471.709
171 2284.29 2162.56
172 1044.99 486.435
173 704.31 1155.13
174 1093.2 1733.39
175 979.78 243.16
176 1107.39 2064.93
177 222.365 768.984
178 795.804 1111.04
179 1992.56 1388.88
180 323.748 2215.81
181 913.809 926.366
182 1784.4 2138.92
183 2070.04 1778.05
184 1322.75 1044.53
185 1264.92 521.782
186 125.657 1285.01
187 805.758 1363.12
188 935.67 715.541
189 1479.42 1093.2
190 67.3895 824.905
191 2201.58 796.945
192 2129.65 1829.53
193 1920.26 491.97
194 1125.7 1604.72
195 1977.41 185.8
196 151.109 753.872
197 96.1359 476.535
198 718.075 63.6116
199 765.851 43.3404
200 126.219 595.618
201 408.558 1953.66
202 2302.16 1731.53
203 213.379 174.984
204 1429 703.342
205 1650.53 910.824
206 673.716 595.539
207 1398.47 460.322
208 303.128 181.234
209 889.558 2107.85
210 1669.01 1253.87
211 1000.62 1156.4
212 444.348 1205.03
213 1500.87 890.192
214 526.924 84.64
215 91.4515 1011.94
216 2279.51 2022.7
217 447.879 1390.78
218 1731.98 1600.36
219 1789.01 2134.96
220 1201.38 614.783
221 69.5147 1558.39
222 2.3366 1846.79
223 1811.25 1235.89
224 572.572 1734.96
225 99.3223 1253.21
226 910.575 398.873
227 487.316 530.286
228 2035.54 1951.24
229 1149.72 54.8757
230 824.631 612.397
231 1730.49 61.9964
232 2083.67 1535.73
233 939.25 960.8
234 2194.75 1642.86
235 2316.4 797.836
236 1521.76 2006.66
237 1208.84 478.034
238 1329.7 84.6358
239 1048.23 126.583
240 527.063 249.269
241 585.155 2293.86
242 946.011 947.806
243 1750.1 1113.75
244 824.82 1596.05
245 1784.63 1197.25
246 712.715 1923.09
247 836.965 1488.46
248 651.148 141.716
249 79.9128 491.84
250 1614.94 723.159
251 1017.08 607.765
252 2068.9 193.945
253 2288.28 2208.4
254 1829.37 1175.25
255 1201.82 1077.33
256 1254.45 1914.1
257 718.611 2038.6
258 1810.72 859.247
259 633.279 2304.03
260 32.9127 1518.05
261 1930.26 1212.8
262 1573.98 198.886
263 1032.21 2268.41
264 1134.55 2276.61
265 442.536 1849.61
266 1549.55 1681.68
267 2203.01 174.562
268 2313.48 2056.44
269 1736.45 231.696
270 1079.69 372.151
271 2310.71 669.061
272 1863.75 2235.39
273 1804.87 214.119
274 2171.61 284.632
275 953.438 1333.56
276 1581.52 2119.46
277 311.954 2008.74
278 1060.8 2208.73
279 1664.86 2158.18
280 767.704 444.269
281 670.363 2019.94
282 1282.49 1664.2
283 888.323 684.659
284 539.452 2126.9
285 1518.58 1904.67
286 2307.8 426.195
287 1312.95 1581.31
288 494.18 1004.61
289 1540.07 158.167
290 1707.07 2161.39
291 1865.6 2244.34
292 317.017 294.038
293 2195.55 2054.62
294 718.657 1644.3
295 392.512 248.326
296 1651.97 1574.67
297 693.248 987.146
298 390.752 1890.55
299 368.922 1329.78
300 717.14 213.587
301 690.991 1285.76
302 479.495 1070.15
303 1747.54 1927.14
304 828.183 1557.37
305 974.044 2108.83
306 609.617 1008.08
307 2086.04 1106.56
308 2100.24 2180.15
309 2167.98 1597.09
310 13.1294 2108.4
311 1738.57 1733.56
312 731.429 306.354
313 2125.46 1493.35
314 659.844 191.519
315 2283.91 1867.84
316 1267.25 1263.56
317 606.839 438.599
318 1890.55 2315.11
319 1929.06 362.509
320 2238.1 1504.23
321 1421.95 2217.78
322 331.594 291.791
323 2307.49 2305.79
324 284.28 1375.73
325 2153.99 1629.4
326 974.633 94.4841
327 1276.15 556.136
328 2170.19 1221.9
329 1612.21 943.909
330 1118.53 541.79
331 2257.91 2082.73
332 610.883 2024.81
333 214.699 1855.94
334 34.1996 1651.39
335 1935.79 1314.06
336 320.973 1507.86
337 735.006 1116.61
338 89.5545 161.186
339 633.791 1661.84
340 1976.78 1921.83
341 761.23 497.924
342 85.2901 2054.36
343 227.404 7.74875
344 1235.3 1806.02
345 527.331 1283.71
346 1992.96 632.808
347 937.328 547.391
348 2208.86 2101.92
349 489.64 129.743
350 922.135 1773.43
351 506.07 1990.58
352 34.6008 1942.28
353 2190.19 749.8
354 853.747 1452.22
355 1492.64 1912.19
356 235.138 1307.91
357 806.551 577.896
358 78.2393 1195.93
359 1713.98 1378.93
360 1492.2 670.468
361 621.904 2088.81
362 293.708 1798.98
363 1358.85 968.923
364 1532.19 46.2474
365 2073.1 2259.83
366 745.11 530.505
367 2049.74 546.354
368 1288.74 845.872
369 1001.34 1935.51
370 1451.84 1881.27
371 1976.84 207.519
372 1300.38 250.308
373 1961.27 1270.92
374 2010.13 666.85
375 1931.82 1663.89
376 787.898 1768.79
377 591.24 1488.46
378 1253.71 1194.17
379 830.4 1761.18
380 732.571 895.7
381 1844.05 1664.89
382 1133.43 1602.53
383 1341.33 567.82
384 2144.36 13.6366
385 1550.14 1967.14
386 1055.09 1120.57
387 1841.33 170.96
388 748.879 905.403
389 2143.34 324.085
390 806.292 256
391 128.249 1097.77
392 2087.77 1264.42
393 651.307 1752.42
394 1380.79 1949.02
395 1537.58 219.372
396 301.326 420.751
397 1184.04 3.16176
398 331.302 1423.74
399 1817.65 2138.67
400 1136.74 1926.65
401 547.152 352.903
402 2031.47 194.153
403 1871.22 2030.17
404 816.424 833.125
405 1084.67 615.479
406 100.671 754.671
407 1803.35 134.871
408 1525.96 952.408
409 1363.44 133.866
410 2078.63 495.522
411 1355.73 940.315
412 1267.24 1606.25
413 1861.14 1777.68
414 1308.12 231.425
415 838.884 101.49
416 1706.43 1784.09
417 373.046 800.677
418 158.322 1491.24
419 1733.88 2253.13
420 217.963 728.36
421 328.695 795.343
422 1841.2 523.048
423 984.596 128.418
424 2061.09 446.018
425 802.415 214.45
426 139.327 1432.75
427 1014.39 610.371
428 1321.02 1092.14
429 313.241 2267.86
