907 1715
0 84.5597 1130.51
1 1235.71 1046.63
2 162.51 1457.27
3 1338.19 345.706
4 123.997 675.209
5 801.997 1291.46
6 1273.72 721.082
7 1011.8 1132.46
8 1225.34 729.157
9 240.163 829.925
10 39.8384 292.756
11 258.635 684.588
12 967.851 1454.31
13 830.368 1192.06
14 1238.29 144.121
15 1249.53 1347.6
16 307.441 1252.17
17 1312.88 830.409
18 244.695 484.821
19 1323.23 1016.59
20 2.94786 489.264
21 1288.28 653.872
22 160.578 906.471
23 1287.1 1166.88
24 1336.44 738.14
25 510.36 1075.04
26 1048.41 1050.24
27 1088.86 998.228
28 809.416 1334.1
29 282.814 1130.87
30 328.779 275.314
31 96.9344 1347.64
32 815.347 879.707
33 1053.61 1351.47
34 171.699 880.733
35 489.483 870.586
36 373.749 1236.07
37 360.126 1341.54
38 627.545 1231.6
39 769.656 456.03
40 909.354 60.1742
41 1009.58 879.595
42 189.892 120.479
43 1469.17 891.539
44 647.444 760.183
45 453.482 896.043
46 897.853 1126.59
47 307.759 1171.14
48 149.972 1187.8
49 405.324 299.293
50 1036.38 1253.02
51 1407.85 760.898
52 484.616 863.124
53 76.0973 459.604
54 891.621 1427.4
55 647.638 348.839
56 602.036 1057.3
57 790.892 1140.48
58 724.346 1213.58
59 454.985 1361.56
60 238.833 1121.9
61 930.725 127.925
62 1429.6 91.4746
63 509.259 219.385
64 1127.58 335.028
65 280.581 1068.87
66 895.999 1043.16
67 767.981 646.174
68 175.416 1497.22
69 950.234 1003.2
70 451.083 1448.77
71 749.046 877.748
72 1152.26 875.72
73 246.4 94.6108
74 951.165 1500.28
75 17.3088 142.004
76 561.89 667.376
77 493.875 824.579
78 311.154 63.7043
79 95.305 1234.15
80 376.374 1367.13
81 99.784 396.848
82 1253.68 1142
83 144.165 1151.46
84 14.9211 680.688
85 953.648 1233.85
86 1070.23 1368.34
87 823.264 1469.08
88 892.549 1414.93
89 211.738 531.976
90 1175.27 663.86
91 217.997 615.523
92 871.253 42.7146
93 259.61 492.766
94 478.005 1340.43
95 1302.18 191.399
96 774.963 1013.15
97 469.112 942.745
98 880.39 543.005
99 1051.29 1260.65
100 601.602 1338.13
101 1102.95 821.709
102 10.0618 372.687
103 1071.82 404.895
104 902.189 880.553
105 127.216 1395.96
106 1329.41 452.589
107 549.75 272.118
108 1194.99 559.048
109 1118.87 894.311
110 1113.03 1025.2
111 421.026 557.411
112 1428.63 1435.37
113 1000.01 162.14
114 1447.87 657.902
115 496.378 214.574
116 1160.09 604.73
117 662.939 1059.77
118 1471.78 1460.55
119 942.393 280.257
120 858.481 838.524
121 1489.38 274.777
122 1204.77 316.965
123 300.258 379.167
124 887.176 12.2272
125 1151.11 303.467
126 1309.53 1289.29
127 941.234 511.16
128 838.79 363.623
129 677.493 856.802
130 1380.12 1385.85
131 912.393 302.404
132 1139.16 1199.15
133 618.444 1348.1
134 783.923 677.423
135 463.314 210.877
136 986.544 146.574
137 1089.81 1325.81
138 1445.84 1020.6
139 1258.13 310.731
140 990.034 338.004
141 760.584 1402.92
142 614.488 1463.49
143 1050.15 335.97
144 661.893 1309.42
145 223.464 893.856
146 119.387 743.496
147 81.5612 620.676
148 1192.13 424.691
149 440.823 866.006
150 1466.36 1015.65
151 1319.64 387.243
152 1247.25 1395.75
153 74.5885 1137.03
154 1291.04 57.518
155 581.782 890.852
156 1308.18 817.059
157 1474.27 30.0983
158 316.207 656.165
159 1326.2 706.408
160 1264.56 196.694
161 813.148 731.58
162 602.492 1039.83
163 432.268 906.597
164 990.504 1023.04
165 1421.88 1504.04
166 1057.09 1056.29
167 360.922 1116
168 868.037 605.266
169 1473.65 362.335
170 1042.02 643.754
171 1247.56 620.79
172 1278.06 785.673
173 171.844 309.991
174 1046.72 704.787
175 200.835 1385.93
176 419.398 369.876
177 245.849 1063.84
178 872.101 1303.29
179 1144.04 341.656
180 1457.04 555.14
181 767.46 733.345
182 143.052 162.722
183 828.079 164.103
184 1222.87 784.481
185 1303.46 54.3049
186 283.986 217.548
187 942.067 5.65685
188 411.146 36.2244
189 1409.38 393.626
190 70.3587 74.7718
191 821.317 378.963
192 1483.41 887.838
193 1076.6 1307.84
194 279.518 1381.26
195 1045.32 1269.8
196 900.987 505.143
197 357.646 1052.75
198 720.203 142.316
199 215.954 1312.48
200 1268.65 703.404
201 570.254 1137.84
202 1289.38 1359.4
203 1052.99 595.542
204 743.358 1406.59
205 1354.58 588.599
206 1397.49 776.013
207 465.451 665.785
208 798.08 954.573
209 562.698 1363.32
210 1149.29 153.497
211 353.393 477.225
212 1304.91 51.5654
213 346.475 549.697
214 1439.27 245.839
215 491.952 1056.33
216 3.38211 435.101
217 467.493 57.8662
218 144.185 267.516
219 578.202 766.631
220 383.75 673.441
221 442.794 893.763
222 622.287 481.694
