4296 8032
0 254.704 2066.18
1 3048.98 2610.18
2 2501.29 2611.31
3 1146.68 1824.21
4 572.268 1600.7
5 681.709 2839.67
6 306.91 1950.67
7 2539.21 49.8575
8 2217.94 542.47
9 2120.15 3167.46
10 715.902 2854.23
11 498.181 1848.3
12 3215.38 2311.24
13 1703.73 2478.12
14 1828.88 2311.77
15 977.093 1578.14
16 1482.72 2089.35
17 1998.69 2966.74
18 980.585 14.134
19 2717.79 2110.05
20 2841.4 2127.11
21 2766.1 2292.38
22 1292.37 2211.37
23 3086.65 3198.21
24 2054.43 991.503
25 1260 2811.31
26 2747.53 2752.79
27 1050.76 147.919
28 2098.87 2959.17
29 766.254 389.252
30 1635.15 1767.49
31 1069.09 2921.59
32 2044.96 2207.82
33 2891.04 163.616
34 1852.65 407.955
35 2664.19 1401.95
36 1935.35 2626.56
37 1721.35 3212.98
38 436.3 2121.74
39 774.539 152.733
40 2159.8 2649.45
41 1245.91 1077.64
42 188.877 650.161
43 1226.26 2958.87
44 1566.11 2103.16
45 1079.08 1689.88
46 244.048 472.229
47 1905.5 365.661
48 2229.55 3175.03
49 1035.01 1037.76
50 757.011 2583.5
51 1200.8 1496.85
52 2717.04 2744.48
53 643.763 69.737
54 360.814 1660.73
55 312.053 114.055
56 2569.94 1439.85
57 1490.33 2484.07
58 483.355 104.969
59 408.656 2964.76
60 693.187 63.7676
61 168.4 2973.53
62 1348.73 3161.35
63 3141.04 439.71
64 764.403 2918.3
65 771.983 2718.03
66 1011.31 3118.96
67 1608.23 758.405
68 2044.29 644.487
69 2346.09 712.615
70 2503.48 1096.93
71 1998.08 299.676
72 837.455 315.814
73 456.726 1929.51
74 978.183 681.645
75 461.414 1130.9
76 2527.79 2001.03
77 2527.66 59.8134
78 3165.06 2022.56
79 528.02 43.9203
80 1961.63 1077.87
81 209.746 2623.78
82 2546.91 2786.02
83 1020.89 888.871
84 2605.79 1151.45
85 1286.92 2548.82
86 23.8524 2071.48
87 1069.44 2227.02
88 2646.42 360.635
89 2785.21 1529.24
90 2537.28 2113.31
91 1411.08 236.632
92 671.322 435.318
93 2168.65 968.676
94 1006.56 2945.31
95 2655.32 911.827
96 2624.52 2831.45
97 2457.31 746.12
98 585.121 1489.38
99 2377.83 2522.95
100 2057.53 2340.23
101 2056.93 2661.26
102 1492.1 3173.27
103 1727.01 2105.39
104 949.252 647.487
105 1752.28 1271.48
106 1878.16 3220.96
107 84.8009 1251.5
108 795.533 2593.79
109 214.353 2095.84
110 608.696 2066.1
111 2859.37 801.862
112 1677.05 2822.9
113 937.658 2273.87
114 1784.21 2752.01
115 2185.77 716.503
116 2902.69 979.346
117 2348.92 824.716
118 2724.31 990.472
119 2648.88 1889.2
120 2022.26 2386.18
121 3178.39 2413.69
122 65.9617 1945.64
123 249.842 2051.76
124 2155.05 371.625
125 1109.43 291.12
126 1820.99 2057.34
127 2205.42 2675.15
128 1237.83 1557.17
129 1155.27 1410.27
130 2105.38 1993.07
131 1666.29 1804.88
132 2392.41 2079.79
133 1524.71 2590.38
134 1457.38 3200.84
135 1360.44 1764.09
136 2858.59 519.697
137 3222.96 2123.62
138 2241.05 1208.42
139 2482.11 48.8184
140 926.746 2739.82
141 1277.96 527.592
142 2038.38 2034.8
143 276.759 820.762
144 1147.14 2997.72
145 12.6137 1447.93
146 2939.86 2233.57
147 1354.11 681.5
148 1542.46 2845.79
149 1242.48 1441.74
150 1384.96 900.748
151 2792.36 1951.83
152 1582.79 684.361
153 2698.72 2692.48
154 1937.56 1714.9
155 949.355 1034.64
156 516.592 1694.27
157 3082.42 2546.17
158 2438.53 1787.16
159 73.9695 1489.48
160 2188.38 511.704
161 443.269 3029.91
162 2468.55 1687.01
163 2215.35 513.12
164 6.74009 3020.65
165 1135.95 1984.05
166 1476.44 364.226
167 914.769 2250.52
168 1862.89 2702.53
169 1081.87 437.283
170 2411.38 2377.47
171 675.369 974.196
172 3159.38 1057.21
173 2827.79 11.3799
174 384.863 1886.28
175 5.43942 2609.19
176 1076.3 358.929
177 948.454 1710
178 195.016 710.141
179 1103.87 989.131
180 2084.73 3167.89
181 2659.58 3095.23
182 1857.7 2551.97
183 825.518 1797.95
184 1958.29 2345.86
185 1931.14 172.926
186 2874.07 2984.13
187 2425.93 1072.41
188 883.449 2190.92
189 1760.36 2529.97
190 705.186 414.998
191 781.85 2135.23
192 2020.38 974.956
193 1853.72 664.655
194 1390.43 390.868
195 622.106 1706.86
196 2713.69 103.571
197 653.306 703.674
198 603.44 1340.19
199 714.237 2308.57
200 2935.74 2937.02
201 1751.84 1132.31
202 108.646 1593.18
203 3027.04 2851.83
204 1955.46 2516.93
205 310.82 2919.19
206 1452.18 2415.26
207 980.335 1969.63
208 1468.89 435.752
209 2346.68 1319.53
210 2066.45 1975.65
211 2604.74 3049.32
212 1991.88 3225.45
213 1820 1362.08
214 2009.69 2622.81
215 1881.8 1423.13
216 1082.93 51.9357
217 2431.68 1146.24
218 1455.7 311.347
219 1845.53 3197.39
220 827.041 616.998
221 1974.82 2360.11
222 1511.64 2753.36
223 3018.18 68.1648
224 1943.51 990.297
225 2113.09 1675.34
226 1414.29 1822.64
227 2925.03 2631.64
228 230.267 2325.09
229 344.255 587.771
230 2403.98 366.44
231 2120.26 183.059
232 3073.57 110.408
233 1221.65 3210.92
234 334.043 1987.38
235 2551.64 545.563
236 521.614 2628.72
237 808.129 2474.91
238 1131.43 516.252
239 1288.51 1244.81
240 785.14 1007.91
241 1361.59 1242.71
242 1043.54 2273.85
243 1502.98 1307.79
244 2049.89 794.017
245 1358.13 1517.91
246 964.601 1710.99
247 1852.64 572.951
248 23.1606 685.157
249 162.073 690.117
250 164.534 3219.35
251 2331 573.926
252 2782.36 1424.4
253 393.743 1283.18
254 2101.43 1841.89
255 724.518 444.879
256 153.303 2917.63
257 559.344 1474.2
258 3247.19 3229.93
259 2678.73 372.183
260 1693.99 718.385
261 997.206 1863.41
262 3139.91 1238.88
263 428.802 1713.42
264 363.266 2792.77
265 771.953 1670.32
266 1057.51 1882.83
267 695.796 897.412
268 1693.74 2776.93
269 1455.62 1115.66
270 1903.9 1263.71
271 215.028 1705.51
272 2719.67 2103.96
273 366.832 267.161
274 3111.3 1054.6
275 2863.64 2767.96
276 2755.83 493.198
277 2525.15 1252.38
278 2434.67 3100.58
279 3158.58 282.45
280 2678.36 2764.65
281 830.201 844.526
282 3037.18 1187.21
283 76.8708 3195.39
284 285.017 2539.14
285 3112.59 3149.5
286 1430.02 1617.68
287 1146.23 1807.56
288 1962.73 3266
289 1394.98 981.508
290 3050.53 2886.21
291 1113.01 2978.55
292 903.51 1920.58
293 3027.46 2023.2
294 1802.09 786.714
295 327.452 559.689
296 1967.19 771.219
297 1211.41 2662.78
298 730.399 1730.81
299 2608.06 3079.33
300 198.391 3133.68
301 282.231 1732.54
302 482.695 278.63
303 137.965 468.436
304 1700.12 1891.26
305 168.194 2395.06
306 563.051 1568.81
307 1643.37 1731.88
308 451.776 1857.61
309 737.005 1923.17
310 690.613 1011.83
311 248.56 690.621
312 2018.61 1921.35
313 1193.92 700.508
314 1720.96 2699.85
