181 341
0 641.376 39.6349
1 388.807 298.834
2 270.454 407.915
3 304.889 164.411
4 166.323 551.819
5 519.286 217.437
6 469.057 74.567
7 394.28 588.699
8 202.925 387.464
9 20.5195 82.8648
10 506.782 532.496
11 115.95 101.842
12 389.779 313.07
13 654.434 424.17
14 2.37368 227.218
15 17.3865 319.412
16 518.618 452.366
17 254.824 502.199
18 468.312 182.527
19 472.685 190.972
20 408.386 294.676
21 560.879 438.893
22 194.773 368.448
23 592.778 507.798
24 168.816 580.691
25 322.742 187.432
26 297.222 635.729
27 601.429 388.743
28 538.911 94.138
29 260.002 326.645
30 69.2461 644.6
31 298.029 617.56
32 323.114 658.814
33 587.056 579.244
34 641.921 456.722
35 233.252 51.0826
36 168.386 241.403
37 545.743 126.522
38 296.183 364.163
39 580.411 647.501
40 331.419 598.142
41 174.185 166.947
42 483.969 166.346
43 191.693 550.398
44 410.741 138.037
45 423.66 22.6046
46 95.1355 219.874
47 669.585 384.235
48 112.225 403.986
49 197.288 43.7697
50 348.068 401.75
51 279.685 486.086
52 344.146 206.632
53 539.846 129.453
54 615.271 120.587
55 517.585 659.63
56 491.536 588.352
57 454.128 646.405
58 324.152 190.676
59 40.9471 669.262
60 33.03 221.17
61 206.216 390.959
62 366.646 520.052
63 30.6665 15.6104
64 201.92 122.726
65 221.699 625.373
66 134.362 237.652
67 317.273 124.823
68 149.449 92.5345
69 617.074 175.617
70 495.723 176.946
71 204.271 488.246
72 212.993 5.32169
73 550.042 641.878
74 501.96 290.701
75 75.5246 27.1429
76 650.093 646.119
77 439.297 636.7
78 632.601 124.861
79 47.5917 422.811
80 41.8249 646.814
81 477.043 533.39
82 268.609 237.064
83 629.885 135.162
84 600.42 155.831
85 560.626 82.0374
86 340.007 573.798
87 242.53 167.402
88 503.447 319.715
89 347.17 104.983
90 340.455 300.238
91 97.3661 280.065
92 595.404 448.643
93 435.086 92.2284
94 204.965 24.0497
95 467.099 216.382
96 159.526 187.769
97 432.188 402.768
98 659.947 522.286
99 156.303 5.27685
100 146.406 456.75
101 508.179 316.908
102 391.16 143.773
103 358.459 388.089
104 28.9454 261.058
105 240.468 581.012
106 476.438 576.025
107 165.67 502.314
108 188.912 509.284
109 564.132 510.867
110 438.528 108.445
111 46.5658 402.756
112 270.91 666.262
113 541.605 22.7335
114 105.526 278.329
115 23.195 207.633
116 348.65 222.813
117 102.016 637.289
118 518.744 280.283
119 102.835 383.52
120 666.78 78.0656
121 598.663 216.84
122 267.037 188.978
123 471.238 414.446
124 95.7695 126.884
125 537.075 185.883
126 90.0572 107.414
127 405.53 368.531
128 325.725 412.295
129 532.56 399.177
130 532.386 493.818
131 484.104 50.9524
132 150.456 512.005
133 298.914 478.41
134 552.464 122.544
135 468.383 587.356
136 243.724 505.944
137 96.6322 430.183
138 272.336 549.871
139 519.017 644.479
140 88.5904 190.337
141 177.607 477.728
142 481.186 212.233
143 531.919 338.185
144 156.079 128.844
145 456.044 10.2847
146 188.364 299.689
147 644.59 61.6866
148 562.488 309.232
149 138.928 306.188
150 294.262 94.475
151 466.489 433.352
152 527.071 524.857
153 627.543 162.068
154 581.084 246.499
155 280.369 529.456
156 465.587 350.768
157 340.806 583.767
158 260.95 593.767
159 259.876 64.581
160 183.433 167.695
161 168.6 640.804
162 516.474 114.068
163 408.863 66.9969
164 338.937 420.624
165 68.5282 341.766
166 499.332 610.855
167 73.7972 418.134
168 636.45 174.943
169 652.372 572.642
170 356.015 145.443
171 280.471 577.381
172 485.302 267.067
173 195.122 108.18
174 54.3513 204.1
175 169.872 235.565
176 347.688 207.032
177 158.733 70.1222
178 79.6443 659.885
179 192.881 640.729
180 491.719 429.043
0 54 117.939
