16 35
0 113.26 136.041
1 156.989 101.729
2 65.5611 183.378
3 29.4057 52.8285
4 108.626 142.975
5 76.1258 15.6188
6 144.132 105.841
7 95.735 180.974
8 18.7103 96.7229
9 88.1856 93.4451
10 175.334 17.2417
11 86.904 154.634
12 116.869 113.38
13 191.49 147.997
14 126.992 143.374
15 20.4714 189.588
0 4 12.2391
0 9 91.013
0 11 49.8283
0 12 41.0807
0 14 21.5425
1 6 26.2209
1 10 90.0627
1 12 67.7302
1 13 60.382
1 14 100.52
2 7 53.3371
2 11 60.3377
2 15 53.1606
3 5 81.4343
3 8 60.0153
3 9 97.022
4 7 54.3051
4 9 89.7796
4 11 42.5767
4 12 30.8123
4 14 25.6141
5 9 81.0971
5 10 143.164
6 10 135.628
6 12 34.9554
6 13 125.755
6 14 49.2817
7 11 47.0036
7 15 96.8265
8 9 117.906
8 11 171.686
9 12 51.7672
11 15 103.423
12 14 44.5106
13 14 127.976
