1000 1892
0 1184.89 828.378
1 15.0909 1106.15
2 1077.36 918.576
3 1425.89 938.574
4 707.025 1136.63
5 1485.81 1327.6
6 1194.89 1303.65
7 362.489 117.001
8 157.52 171.925
9 1187.18 1178.58
10 1031.92 793.882
11 262.837 1130.4
12 927.649 836.763
13 1519.85 636.818
14 343.077 267.53
15 386.688 1551.69
16 956.026 701.887
17 64.332 1541.48
18 1549.94 269.974
19 1538.69 845.292
20 693.697 254.505
21 1560.28 938.257
22 607.231 496.413
23 1293.2 1274.59
24 1412.74 672.921
25 1203.62 412.131
26 928.234 25.2345
27 778.704 530.491
28 1095.85 1337.03
29 348.969 403.822
30 154.896 885.675
31 327.343 1022.45
32 1019.58 694.884
33 658.28 493.293
34 32.8964 919.394
35 390.017 1554.4
36 796.103 398.874
37 1145.22 21.6284
38 885.154 819.558
39 399.675 1265.34
40 1341.35 76.1757
41 142.496 1099.19
42 477.284 793.676
43 120.158 35.2342
44 834.095 133.996
45 1019.32 1165.69
46 792.324 342.696
47 330.199 748.052
48 1115.15 327.883
49 1399.71 299.627
50 282.989 765.035
51 463.889 1080.41
52 1449.22 206.185
53 807.071 1334.77
54 1100.85 475.411
55 1208.18 442.021
56 1066.59 785.032
57 1034.22 870.447
58 1455.75 876.477
59 196.083 1051.77
60 1477.43 77.158
61 683.508 720.036
62 405.943 309.121
63 919.795 1252.9
64 1190.34 669.365
65 1404.84 51.5495
66 50.761 1532.17
67 448.216 406.748
68 483.227 295.175
69 357.395 501.402
70 489.454 465.125
71 918.233 227.394
72 993.009 1329.07
73 723.366 1011.27
74 65.4443 932.578
75 1434.03 167.165
76 935.371 936.014
77 373.209 324.899
78 1159.13 81.4174
79 679.99 125.622
80 27.2369 286.101
81 937.96 1163.91
82 843.045 728.943
83 1382.74 1051.06
84 1337.79 6.23625
85 861.402 101.436
86 213.094 1081.43
87 390.293 1116.34
88 871.085 84.3394
89 1197.08 669.881
90 1334.36 718.368
91 421.714 729.458
92 1009.36 643.609
93 1086.34 380.376
94 622.398 1328.87
95 374.121 538.124
96 149.945 1501.88
97 1158.6 275.474
98 699.911 109.324
99 1206.86 1253.95
100 1120.1 857.759
101 571.234 950.136
102 51.0427 271.592
103 1202.96 495.962
104 441.656 697.483
105 301.059 398.262
106 677.89 538.997
107 174.168 834.015
108 75.1052 688.214
109 417.53 764.945
110 470.889 1280.73
111 1075.23 213.79
112 1089.87 1341.23
113 1043.76 262.672
114 1502.34 791.011
115 305.788 1233.79
116 594.337 231.031
117 1512.92 1014.35
118 173.202 1529.96
119 1018.04 1118.1
120 484.043 1227.62
121 241.216 100.849
122 905.036 1400.39
123 1118.18 179.109
124 202.728 1248.37
125 789.06 234.886
126 1357.29 301.923
127 1261.67 771.38
128 967.406 172.385
129 1575.66 806.051
130 1477.71 1153.4
131 106.752 619.804
132 1300.68 884.137
133 1268.43 1289.3
134 252.745 1287.32
135 600.119 491.079
136 458.539 1260.11
137 814.541 33.3196
138 587.718 1569.28
139 852.506 1033.04
140 760.709 971.151
141 645.193 1217.89
142 351.568 1564.87
143 787.307 267.032
144 1574.64 1030.71
145 282.606 612.267
146 553.279 211.696
147 102.354 633.936
148 696.139 1025.33
149 1346.91 744.207
150 337.881 710.704
151 886.673 1090.63
152 678.757 1026.1
153 569.819 1117.51
154 722.161 504.603
155 628.333 841.905
156 560.385 1086.43
157 979.96 398.052
158 267.908 1331.99
159 150.152 130.365
160 1362.09 1503.8
161 1416.45 868.256
162 1281.88 33.2183
163 1369.59 912.229
164 1148.63 725.327
165 48.9428 836.327
166 1110.88 886.115
167 502.163 785.969
168 1138 624.701
169 1392.68 687.235
170 293.067 398.291
171 720.807 655.21
172 157.481 799.79
173 721.622 1083.57
174 911.356 177.458
175 1203.54 935.716
176 957.698 370.758
177 746.256 738.45
178 1439.91 585.789
179 825.397 1219.63
180 1255.29 1519.47
181 645.944 1348.86
182 398.971 1507.55
183 459.943 431.37
184 291.124 653.566
185 753.958 1232.2
186 198.41 1182.07
187 1038.9 110.462
188 688.794 1418.91
189 8.12333 525.376
190 1330.06 169.074
191 709.02 2.9827
192 181.457 1435.58
193 618.59 888.223
194 181.151 1534.34
195 369.264 134.708
196 298.72 680.906
197 1479.8 855.233
198 1523.15 60.5606
199 1195.91 877.907
200 587.878 1569.78
201 1210.72 656.299
202 258.395 519.957
203 480.461 1464.42
204 1330.16 391.699
205 720.355 154.609
206 153.359 1263.37
207 374.532 1403.7
208 74.4492 1135.98
209 879.336 920.737
210 305.494 1381.55
211 301.465 1293.15
212 1494.57 687.809
213 931.886 374.156
214 1206.07 1506.58
215 1192.19 193.978
216 1192.74 784.55
217 178.112 1300.01
218 925.495 1163.97
219 1344 969.484
220 1565.03 1274.08
221 1055.5 1381.94
222 1198.83 1149.45
223 401.864 918.639
224 724.449 1249.33
225 1127.75 418.819
226 968.201 721.522
227 1164.26 579.26
228 630.524 1458.27
229 1541.65 559.613
230 1543.31 475.309
231 109.548 847.653
232 1446.17 348.227
233 1488.84 785.459
234 569.909 1296.55
235 1249.67 995.228
236 1285.84 452.518
237 989.854 706.94
238 1462.77 858.941
239 388.42 1558.37
240 1544.76 784.73
241 1325.05 10.8867
242 511.327 795.947
243 67.232 531.996
244 506.841 1157.46
245 668.778 902.777
246 368.861 1463.19
247 551.502 720.1
248 17.4145 661.907
249 1456.31 986.342
250 849.464 170.464
251 730.63 166.602
252 1442.41 1356.64
253 194.307 564.802
254 913.328 365.908
255 590.675 1424.91
256 1419.73 897.989
257 795.897 745.588
258 1359.59 1139.3
259 1013.37 767.486
260 1501.66 1373.52
261 134.085 109.732
262 562.803 915.854
263 1493.44 492.645
264 77.3803 336.656
265 1385.97 688.428
266 1439.89 327.281
267 488.892 1040.73
268 755.157 1100.85
269 5.01829 627.998
270 769.725 812.068
271 1379.72 1208.67
272 696.378 1110.82
273 799.565 512.454
274 929.08 1178.35
275 448.121 742.934
276 652.436 212.706
277 217.449 66.7509
278 1278.52 525.584
279 1509.43 419.916
280 393.131 559.825
281 168.829 1238.85
282 1270.8 535.37
283 422.194 225.703
284 1177.11 28.0163
285 553.854 836.493
286 751.918 963.031
287 46.0855 475.705
288 1004.32 1374.04
289 939.461 233.335
290 128.498 1287.08
291 795.636 1479.45
292 1041.28 741.951
293 523.348 1069.11
294 221.678 110.058
295 196.73 1399.09
296 1474.67 973.305
297 516.239 99.2819
298 806.788 1388.47
299 945.484 683.075
300 519.506 171.432
301 1205.9 1302.22
302 1402.87 195.45
303 1528.18 723.333
304 1562.68 230.795
305 125.666 262.131
306 1052.92 975.034
307 600.025 395.531
308 906.824 804.206
309 748.469 1005.24
310 1325.62 868.968
311 657.556 784.849
312 617.426 1080.77
313 1230.1 1395.43
314 440.623 1495.92
315 359.906 688.041
316 1566.52 347.161
317 545.521 526.266
318 1189.4 520.278
319 516.402 711.827
320 1441.61 266.566
321 1330.67 814.033
322 1478.93 837.477
323 886.149 1562.04
324 927.18 1032.02
325 3.29408 709.003
326 603.497 1578.94
327 529.474 484.035
328 531.663 1523.47
329 481.537 1040.37
330 950.974 814.28
331 388.454 464.599
332 116.416 632.923
333 505.88 277.732
334 314.133 41.5692
335 1368.58 1275.14
336 279.515 499.945
337 1275.65 839.465
338 1379.2 898.002
339 8.80912 1283.56
340 409.061 293.279
341 803.436 956.081
342 1304.29 1334.35
343 428.216 1136.36
344 471.88 410.046
345 1307.11 978.249
346 1032.03 534.943
347 781.198 795.154
348 409.383 1562.98
349 250.772 866.592
350 724.621 1188.5
351 733.861 595.573
352 1301.27 1517.64
353 755.971 318.132
354 492.708 1249.77
355 1058.1 711.949
356 350.108 122.206
357 124.972 521.344
358 1562.51 109.695
359 172.539 811.859
360 825.429 1047.39
361 1452.17 842.071
362 922.944 445.601
363 839.908 352.649
364 547.606 834.675
365 348.647 721.268
366 246.089 1482.65
367 1044.46 1252.42
368 1387.75 848.2
369 1320.7 385.996
370 961.149 80.4605
371 421.44 147.686
372 1508.69 413.266
373 645.942 164.169
374 1554.76 1001.1
375 40.3194 362.491
376 409.947 1562.82
377 1109.92 657.012
378 469.404 127.54
379 1550.9 434.635
380 869.096 299.93
381 1519.01 1073.27
382 527.057 1024.4
383 325.643 2.45204
384 752.875 886.703
385 57.6122 255.764
386 272.745 912.859
387 395.755 430.837
388 1120.11 593.916
389 790.394 805.351
390 351.394 1131.06
391 752.903 814.403
392 497.547 636.231
393 1540.95 526.447
394 1081.46 598.694
395 1442.98 968.393
396 666.876 820.386
397 1174.27 1523.12
398 734.857 1160.85
399 753.878 710.427
400 345.666 142.748
401 511.414 1310.58
402 733.244 1089.49
403 238.559 901.733
404 57.9414 69.9334
405 899.468 330.297
406 740.175 231.786
407 102.218 161.851
408 454.529 992.568
409 1430.21 626.452
410 1354.01 883.425
411 1174.49 386.121
412 1412.24 909.789
413 445.461 1074.84
414 1479.73 757.706
415 246.21 1229.29
416 1399.01 1153.44
417 649.545 926.58
418 1327.58 1046.22
419 400.974 169.736
420 1504.54 69.1147
421 555.394 1276.5
422 73.4909 770.396
423 310.99 476.564
424 1417.48 313.902
425 1372.72 1219.22
426 593.23 1369.17
427 6.97667 514.291
428 611.486 369.457
429 794.759 1299.26
430 272.897 1368.06
431 973.314 1106.74
432 614.517 666.981
433 599.367 1364.48
434 1528.08 890.345
435 245.649 1254.7
436 291.356 658.124
437 1223.9 1568.03
438 400.108 250.111
439 893.733 426.742
440 1029.71 1127.27
441 316.723 36.6625
442 931.474 662.951
443 1360.39 1385.29
444 1201.02 141.164
445 130.832 1158.62
446 1534.32 691.031
447 28.1648 734.898
448 1124.53 1017.69
449 22.4328 1470.12
450 87.0975 1226.43
451 1234.33 503.532
452 184.306 208.867
453 484.583 943.244
454 39.0378 485.603
455 756.252 226.766
456 50.057 760.987
457 1483.1 923.101
458 1056.3 74.8013
459 1301.27 1574.78
460 1482.33 1450.52
461 1515.65 105.471
462 1512.6 1403.67
463 1307.4 102.928
464 1442.44 540.38
465 1537.3 720.148
466 1169.68 918.003
467 733.739 719.223
468 706.038 952.601
469 1062.2 1100.39
470 1393.6 1286.72
471 666.011 810.832
472 971.606 434.751
473 559.849 1553.73
474 767.867 761.089
475 1101.82 1172.26
476 1168.83 1017.38
477 998.589 356.412
478 670.697 1526.5
479 972.847 11.8712
480 371.356 313.321
481 764.829 110.578
482 1192.04 559.437
483 1404.79 1419.1
484 1293.87 178.103
485 480.436 264.676
486 462.189 177.275
487 732.741 758.535
488 728.852 1070.23
489 264.929 1484.92
490 316.512 866.279
491 462.799 1046.12
492 930.129 148.051
493 1333.96 24.9062
494 751.987 111.58
495 958.112 142.126
496 736.111 557.314
497 1190.64 210.146
498 1534.13 523.964
499 473.48 259.822
500 69.5778 892.284
501 737.643 13.7142
502 1543.31 345.67
503 1087.04 1194.1
504 39.3003 1023.2
505 458.186 1301.69
506 443.778 223.094
507 1222 905.339
508 1064.99 1542.45
509 905.398 600.445
510 468.634 885.929
511 194.688 909.151
512 1201.16 1496.17
513 191.04 1561.8
514 1025.72 826.289
515 417.813 939.72
516 1045.69 550.979
517 688.229 1240.11
518 467.797 222.117
519 456.218 411.89
520 1130.97 1155.36
521 104.309 1232.13
522 1135.55 710.351
523 2.47313 1163.7
524 123.79 360.742
525 1476.75 433.238
526 938 754.953
527 338.049 916.796
528 1213.82 900.18
529 618.466 1221.5
530 1392.85 816.805
531 847.496 1211.7
532 1415.1 131.101
533 192.775 1060.89
534 1147.39 1511.45
535 1444.02 1086.98
536 702.907 1050.72
537 577.666 511.381
538 852.741 718.96
539 460.662 347.511
540 206.414 1048.53
541 190.669 641.206
542 419.275 1504.81
543 954.563 1505.02
544 119.109 944.369
545 913.449 372.21
546 1248.78 1170.89
547 974.161 1440.47
548 747.098 606.488
549 150.476 1113.48
550 280.532 575.231
551 969.567 416.739
552 850.094 1172.2
553 253.288 723.799
554 1363.82 446.813
555 419.998 953.626
556 9.78057 644.598
557 1237.32 1273.06
558 768.936 637.203
559 647.788 7.41844
560 641.807 1060.98
561 183.142 11.2008
562 1260.68 577.075
563 388.671 1515.18
564 472.545 57.4723
565 1265.32 1295.86
566 44.1255 1292.49
567 144.274 900.483
568 616.247 63.7942
569 230.951 176.657
570 1347.47 1003.27
571 1448.33 871.499
572 1030.16 80.2601
573 1468.1 750.17
574 569.66 1263.99
575 569.228 588.828
576 1456.19 523.251
577 1424.3 1017.64
578 1462.24 453.985
579 1570.74 555.566
580 828.267 51.4188
581 1364.71 43.3574
582 595.503 684.792
583 425.673 1150.65
584 305.186 47.8739
585 450.674 447.387
586 1073.51 655.032
587 300.158 969.032
588 512.425 28.3808
589 814.336 1344.52
590 1447.64 1082.46
591 935.245 386.299
592 94.6084 1181.51
593 1055.88 821.889
594 66.6664 776.59
595 1519.29 1572.15
596 509.099 93.6122
597 1233.05 67.1458
598 646.048 1009.48
599 1057.35 424.5
600 252.875 246.296
601 1480.08 38.095
602 879.544 1397.95
603 1262.61 1157.86
604 1553.99 1122.21
605 1342.31 1124.45
606 678.179 622.026
607 633.67 1155.53
608 71.3723 1454.75
609 495.78 1528.68
610 467.866 507.484
611 99.5629 871.102
612 1271.69 445.6
613 948.607 865.247
614 840.008 1537.31
615 1494.82 1118.54
616 1546.99 1497.1
617 596.817 234.154
618 1004.72 1337.71
619 255.182 970.701
620 605.925 134.559
621 908.775 40.6845
622 1037.19 1310.53
623 162.073 1188.24
624 1082.73 880.178
625 1541.4 974.599
626 952.476 629.321
627 9.67101 487.842
628 490.351 620.94
629 259.495 717.754
630 1378.79 1286.67
631 1235.89 908.664
632 197.603 57.8011
633 1179.84 482.204
634 576.625 736.033
635 1280.7 1303.19
636 1289.22 1439.55
637 1563.22 86.04
638 130.625 41.1139
639 289.292 1575.82
640 239.234 633.495
641 843.293 792.115
642 569.046 1523.1
643 592.882 220.318
644 741.592 928.067
645 7.6351 1227.55
646 1329.3 137.602
647 238.182 1265.22
648 1534.85 1092.42
649 1118.19 1321.31
650 806.267 106.442
651 1266.69 918.739
652 982.378 364.868
653 1328.45 163.479
654 1169.88 144.724
655 947.896 427.099
656 444.063 1353.47
657 986.424 1411.27
658 337.967 4.56521
659 235.093 490.992
660 359.251 752.237
661 1345.53 1010.56
662 1312.38 1270.18
663 100.778 520.947
664 383.633 1578.06
665 584.416 51.2399
666 854.814 1224.05
667 738.196 1301.46
668 253.967 1211.35
669 629.206 1002.41
670 1367.02 820.004
671 1.8959 1115.12
672 866.605 1256.52
673 1159.21 1066.64
674 222.313 1469.54
675 244.222 494.064
676 1283.14 297.345
677 575.062 500.331
678 1529.49 804.299
679 1353.9 1003.62
680 1066.91 471.293
681 1168.3 848.321
682 542.969 171.105
683 739.063 553.295
684 1338.13 1035.93
685 1359.19 107.045
686 688.055 704.441
687 156.797 500.337
688 86.1079 627.852
689 1109.1 504.815
690 877.078 1501.74
691 890.323 557.392
692 212.539 790.976
693 1123.13 399.081
694 925.292 1382.2
695 1552.49 70.4101
696 1429.1 241.941
697 1033 1093.61
698 473.664 728.373
699 1128.56 455.956
700 1510.45 7.77777
701 597.995 463.976
702 1130.41 863.537
703 289.403 755.92
704 794.708 767.745
705 102.615 599.534
706 1298.93 965.902
707 1558.24 1226.36
708 176.632 924.913
709 1281.45 415.046
710 257.655 1001.79
711 948.18 1183.57
712 899.113 840.591
713 956.689 521.746
714 407.546 649.054
715 1365.48 1397.23
716 1094.39 1153.75
717 396.629 61.8505
718 536.593 1291.2
719 270.834 1357.6
720 205.415 678.566
721 29.1563 1476.93
722 114.654 1204.86
723 779.182 686.844
724 1483.37 632.853
725 449.755 889.267
726 129.035 70.4261
727 1233.88 1430.63
728 519.643 271.342
729 59.0185 451.598
730 478.904 1429.25
731 1479.78 403.402
732 212.669 1170.9
733 189.249 1169.92
734 422.987 887.283
735 1225.85 756.061
736 1428.83 978.916
737 997.621 794.737
738 698.597 1006.17
739 1215.9 882.6
740 16.0136 759.004
741 1111.33 1036.31
742 877.012 1130.85
743 1203.1 1450.28
744 479.382 976.823
745 635.354 268.675
746 1344.52 829.308
747 469.835 1474
748 1454.11 340.562
749 785.934 177.77
750 1237.74 801.597
751 925.609 865.577
752 1526.84 940.361
753 776.733 1061.84
754 1566.91 952.885
755 273.386 626.083
756 324.713 1022.97
757 377.907 368.407
758 507.852 1332.94
759 1268.01 1208.29
760 109.323 1218.07
761 621.315 563.201
762 120.943 1312.62
763 1576.15 463.948
764 1408.24 207.846
765 54.7016 334.765
766 141.662 1374.03
767 274.412 1365.93
768 467.861 985.94
769 1153.88 524.971
770 756.144 1302
771 1375.39 498.318
772 68.4343 1454.31
773 1550.16 154.148
774 1549.32 463.948
775 893.153 1057.39
776 1094.52 562.762
777 1511.71 1458.48
778 1186.41 812.749
779 1395.25 911.937
780 819.148 797.162
781 944.776 1084.74
782 1423.24 903.446
783 1124.32 182.634
784 1310.47 695.117
785 420.76 996.138
786 385.594 453.9
787 884.206 404.105
788 1326.47 267.19
789 327.755 538.478
790 333.348 350.158
791 633.444 835.914
792 406.909 324.848
793 1307.69 179.575
794 1343.42 518.387
795 24.5839 648.335
796 579.617 227.901
797 746.029 1061.15
798 170.008 1301.37
799 1431.47 347.903
800 576.307 338.503
801 377.632 1487.39
802 588.997 782.404
803 1479.01 1469.24
804 1243.73 476.8
805 1416.14 1025.68
806 395.75 376.017
807 1417.94 1473.68
808 1364.43 1539.84
809 11.1616 1028.75
810 230.159 1200.06
811 1128.86 308.824
812 932.073 1177.3
813 106.864 769.077
814 605.771 1132.68
815 1458.82 1444.25
816 1498.22 786.464
817 254.31 48.9657
818 254.479 269.602
819 57.393 533.418
820 437.896 576.757
821 609.624 854.409
822 736.056 1160.82
823 1024.99 351.981
824 264.76 343.528
825 1006.87 999.107
826 147.599 1454.05
827 1241.48 1534.8
828 1248.35 50.238
829 1362.12 225.899
830 593.998 49.0819
831 1120.74 1069.53
832 398.845 1058.99
833 963.868 193.248
834 702.529 831.486
835 1337.89 797.347
836 1305.81 1182.44
837 567.118 1348.62
838 772.643 85.9459
839 1246.06 1093.42
840 1247.98 165.385
841 228.755 968.481
842 354.459 1477.16
843 977.112 851.518
844 885.49 569.664
845 384.947 552.278
846 1366.67 1546.05
847 1186.09 494.38
848 1339.25 1286.78
849 46.93 591.516
850 231.471 889.072
851 990.469 1572.35
852 684.967 360.825
853 90.9116 1403.53
854 40.2175 780.396
855 499.383 249.061
856 555.909 943.153
857 389.588 410.976
858 742.671 758.415
859 375.023 369.982
860 525.743 1154.84
861 433.189 832.466
862 321.198 563.293
863 43.2044 1550.49
864 326.559 273.979
865 1088.09 30.6935
866 1012.73 1057.83
867 1520.76 883.198
868 246.344 59.7588
869 1504.55 269.162
870 1212.58 287.134
871 423.807 803.816
872 1416.91 1005.15
873 1411.59 745.264
874 1501.25 1020.94
875 1243.58 108.584
876 686.317 901.221
877 1153.4 782.717
878 437.895 1256.78
879 1392.4 682.026
880 419.355 272.31
881 282.778 795.671
882 1367.89 517.717
883 700.036 1320.29
884 437.025 1043.39
885 922.556 1298.77
886 1317.4 194.247
887 751.054 546.952
888 1301.78 1104.12
889 256.621 50.8835
890 617.684 167.761
891 780.584 129.593
892 982.838 548.758
893 93.277 258.732
894 1321.12 614.656
895 661.402 127.813
896 1549.17 632.321
897 593.243 593.699
898 330.161 1514.97
899 1553.86 32.3738
900 496.525 921.595
901 907.479 557.461
902 1388.28 442.005
903 392.529 342.653
904 593.578 345.6
905 1278.05 550.146
906 963.426 932.909
907 1387.11 596.776
908 1376.31 582.275
909 391.379 290.412
910 1162.96 1156.18
911 846.49 1211.61
912 473.955 1105.35
913 293.152 1025.74
914 1006.54 1157.31
915 1466.58 1058.01
916 1394.32 1217.08
917 1125.08 1046.3
918 394.758 69.6068
919 1164.74 801.365
920 963.479 187.841
921 1500.72 287.212
922 790.196 999.893
923 1119.87 595.381
924 871.352 1537.75
925 1212.37 1176.34
926 893.698 341.196
927 1032.3 170.391
928 1005.87 60.4634
929 480.38 395.425
930 842.692 571.924
931 1510.42 768.491
932 1534.13 1330.85
933 321.144 1191.99
934 1332.49 1150.55
935 1414.43 1375.31
936 923.695 67.609
937 132.359 744.912
938 924.252 573.607
939 1377.18 1000.57
940 546.369 743.133
941 1053.23 521.998
942 1438.61 74.1927
943 586.933 206.5
944 383.014 1180.07
945 1480.21 674.776
946 252.068 816.467
947 611.15 1481.05
948 1353.34 441.32
949 1310.89 414.769
950 1015.25 993.342
951 906.089 80.4197
952 669.233 890.357
953 865.33 1443.1
954 863.796 227.767
955 934.344 494.979
956 1129.42 521.287
957 441.187 473.891
958 588.055 12.921
959 221.444 822.547
960 530.022 518.531
961 1372.31 781.852
962 438.2 146.483
963 175.4 13.034
964 455.809 443.788
965 227.144 1393.89
966 1124.52 1151.5
967 844.804 743.428
968 1318.69 817.281
969 1247.18 584.97
970 1338.55 422.003
971 526.744 1058.59
972 878.528 1344.74
973 709.105 928.4
974 1111.09 710.634
975 679.024 324.087
976 640.517 665.639
977 507.019 498.571
978 1505.53 1387.97
979 1336.56 1001.7
980 1244.11 115.053
981 1194.17 247.681
