105 199
0 388.884 89.6095
1 383.764 458.761
2 397.065 229.136
3 380.623 311.31
4 345.311 69.9169
5 327.594 266.356
6 309.951 327.216
7 472.055 233.103
8 447.162 242.647
9 34.263 337.558
10 491.412 433.883
11 16.8101 236.385
12 509.944 155.209
13 135.411 264.537
14 45.1665 427.608
15 317.124 362.398
16 194.822 265.947
17 502.186 239.364
18 409.11 505.405
19 462.044 57.152
20 220.978 55.5514
21 413.212 226.608
22 192.832 385.227
23 209.299 130.403
24 100.798 303.512
25 36.1151 105.416
26 390.363 442.867
27 63.3776 160.2
28 361.465 42.1354
29 176.38 36.5759
30 339.752 267.129
31 261.584 24.703
32 136.208 51.2229
33 396.048 409.892
34 326.931 418.969
35 441.887 485.44
36 398.034 46.9773
37 347.303 386.576
38 485.298 18.5496
39 114.243 257.561
40 281.342 200.062
41 324.973 142.099
42 292.457 156.492
43 29.5482 340.656
44 118.688 376.321
45 421.517 369.64
46 358.425 266.511
47 156.225 113.358
48 140.303 179.14
49 430.443 487.733
50 111.631 428.429
51 336.848 485.883
52 305.385 135.784
53 2.85085 117.575
54 372.512 414.746
55 357.733 506.515
56 161.286 61.1356
57 347.727 233.091
58 451.775 476.129
59 483.688 230.79
60 489.846 196.018
61 103.876 262.338
62 164.211 102.559
63 381.8 54.8973
64 37.0019 73.1612
65 146.997 110.573
66 160.211 392.057
67 169.679 407.315
68 499.517 482.209
69 360.666 311.475
70 31.1781 415.32
71 8.72185 351.607
72 145.064 138.984
73 122.783 330.544
74 96.354 186.363
75 438.022 438.542
76 350.067 412.755
77 412.935 176.668
78 378.686 335.662
79 105.85 400.482
80 95.2594 256.793
81 202.44 320.337
82 343.285 7.55481
83 455.761 131.921
84 365.674 364.56
85 283.287 3.23377
86 71.7418 281.516
87 332.564 321.31
88 343.3 101.199
89 178.869 407.855
90 149.246 421.757
91 415.703 157.687
92 427.55 261.147
93 433.568 15.1716
94 130.842 77.9993
95 67.1831 223.482
96 69.7453 47.4632
97 110.129 210.836
98 391.724 215.797
99 151.08 173.476
100 91.0025 445.221
101 144.749 27.6956
102 145.025 427.039
103 133.4 284.209
104 148.253 10.0086
0 36 65.2776
0 63 47.5334
0 88 52.8222
1 26 22.2988
1 33 62.3876
1 51 100.386
1 54 86.0121
1 55 70.1174
2 21 28.1823
2 92 55.4018
2 98 24.6344
3 69 20.8087
3 78 42.0758
3 87 93.2817
3 92 68.6907
4 28 37.7292
4 63 48.8926
4 88 31.5806
5 30 14.4316
5 46 46.8935
5 57 62.3512
6 15 36.1348
6 69 104.334
6 87 25.1515
6 81 107.731
7 8 48.3691
7 17 34.6268
7 59 19.4523
7 60 74.928
8 21 40.3083
8 92 49.1688
9 43 10.3202
9 71 44.4394
9 86 104.581
10 58 72.4004
10 68 81.5721
10 75 75.8797
11 80 143.042
11 86 108.554
11 95 80.8304
12 59 99.5676
12 60 76.3362
12 83 109.903
13 16 118.171
13 39 22.7373
13 61 49.9917
13 103 36.1957
14 50 70.9784
14 70 26.9838
14 100 77.0991
15 37 53.4332
15 84 93.0277
15 87 86.3711
16 81 77.5298
16 103 105.592
17 59 27.582
17 60 49.2584
18 35 41.0203
18 49 40.8455
18 55 92.9641
19 36 105.506
19 38 53.2414
19 93 69.8302
20 29 87.1811
20 31 78.2841
20 56 75.7415
20 85 86.7019
21 77 83.1218
21 92 51.5991
21 98 33.028
22 66 38.6172
22 67 51.9251
22 81 77.9196
22 89 40.047
23 47 98.8789
23 62 83.9668
23 72 109.351
24 73 64.1497
24 86 64.7739
24 103 47.0959
25 27 121.216
25 53 57.5394
25 64 58.4351
25 96 100.783
26 33 58.6832
26 54 44.9595
26 75 64.3952
27 53 91.4366
27 74 62.5387
27 95 120.821
28 36 70.9662
28 63 26.9772
28 82 77.9307
29 56 42.8167
29 101 60.2893
29 104 53.3722
30 46 32.9684
30 57 55.278
31 82 111.625
31 85 42.8932
32 56 48.4538
32 94 38.5907
32 96 106.19
32 101 40.7721
32 104 79.1718
33 45 93.6469
33 54 46.395
33 76 81.5076
34 37 40.3604
34 51 103.153
34 54 53.9072
34 76 25.1954
35 49 22.6867
35 58 25.7004
35 68 85.7488
35 75 71.3802
36 38 156.937
36 63 28.8817
36 93 90.6229
37 54 42.4561
