4072 7621
0 1887.13 2454.61
1 71.8872 3081.65
2 1533.31 3053.8
3 2024.09 2394.72
4 180.864 849.141
5 2669.34 2959.37
6 852.059 2516.3
7 1663.02 1006.34
8 125.317 1292.85
9 512.939 118.347
10 410.873 486.51
11 1655.44 933.797
12 3174.77 3051.75
13 2344.3 2882.32
14 2112.44 487.138
15 2081.76 964.425
16 1554.55 758.114
17 2309.98 2657.02
18 245.692 2595.14
19 757.244 2639.92
20 2596.18 406.729
21 2150.24 1611.14
22 2832.49 761.656
23 2570.87 2458.73
24 1587.02 1473.02
25 2934.17 2200.57
26 531.606 2220.91
27 119.62 1727.92
28 915.576 2009.05
29 2239.27 6.97887
30 573.64 2092.04
31 2977.84 2561.64
32 2213.31 2676.82
33 2279.56 1282.18
34 1844.46 1167.76
35 1609.63 2793.32
36 1458.63 1139.55
37 2295.85 571.211
38 482.03 2660.44
39 1381.98 2854.46
40 1580.8 975.795
41 2934.97 842.967
42 2655.15 2973.44
43 650.497 2592.02
44 1936.04 641.347
45 1013.68 340.723
46 1194.74 2838.18
47 557.077 898.045
48 2381.89 696.079
49 1455.59 2900
50 1911.96 1337.54
51 2140.17 1762.95
52 3128.21 2309.27
53 1949.64 273.693
54 250.264 2591.45
55 2516.71 2610.63
56 1877.01 2812.5
57 2394.2 217.476
58 277.609 2058.2
59 412.918 255.853
60 2694.66 1403.31
61 3020.57 1321.13
62 1052.6 54.8328
63 729.741 3043.09
64 2432.71 534.003
65 155.754 1441.48
66 2432.36 141.292
67 2693.57 323.424
68 342.598 1172.96
69 474.652 1094.73
70 278.659 2871.78
71 2866.31 2244.43
72 340.694 187.083
73 3160.38 3116.58
74 2083.21 1473.46
75 1778.68 1685.88
76 199.056 2414.88
77 2868.96 1660.79
78 1808.66 763.396
79 1470.91 1106.67
80 2762.51 135.665
81 1149.24 0.229933
82 1365.48 779.784
83 86.8163 1017.18
84 3035.35 1641.06
85 821.214 1323.28
86 3063.17 2732.67
87 2123.06 1999.58
88 714.323 99.5609
89 1281.44 1008.67
90 694.924 1310.96
91 1359.56 1505.95
92 868.251 564.656
93 2484.27 3084.1
94 1547.14 2486.15
95 2095.56 2740.79
96 436.317 680.299
97 2036.3 2513.49
98 479.1 2645.5
99 1440.22 848.315
100 74.5231 489.298
101 1976.42 2947.29
102 1278.48 2945.4
103 3135.16 896.78
104 409.579 3015.7
105 2468.31 2354.22
106 833.601 3035.65
107 1100.65 1965.45
108 2345.96 2859
109 1653.59 2438.18
110 2134.74 870.83
111 777.471 676.989
112 2496.43 2978.01
113 345.741 1611.26
114 135.541 719.716
115 2479.9 2138.7
116 2258.37 171.397
117 1685.39 866.071
118 2176.11 1885.25
119 597.47 825.533
120 1153.04 995.504
121 1674.16 15.9864
122 2410.7 2745.36
123 1357.98 1771.45
124 1215.6 1995
125 1521.35 1971.69
126 1161.44 2620.59
127 1250.25 1485.84
128 1438.79 296.117
129 634.48 119.674
130 323.994 2803.92
131 3122.92 1609.07
132 2246.7 201.152
133 1090.35 834.443
134 979.326 1255.94
135 933.369 1974.37
136 1518.11 2715.84
137 782.754 2483.68
138 2851.53 975.37
139 1590.48 584.49
140 1563.42 1572.45
141 315.046 1465.95
142 686.687 740.326
143 518.009 1369.81
144 2316.92 1270.44
145 2783.44 2565.44
146 1920.4 2873.75
147 3129.24 27.646
148 2571.29 3096.83
149 1847.29 6.94021
150 1977.99 2364.7
151 88.1968 688.669
152 1354.28 832.532
153 888.623 327.104
154 1237.57 0.15001
155 1560.66 981.955
156 1860.56 2292.01
157 612.922 621.809
158 363.537 1529.25
159 1268.73 202.991
160 2785.97 1583.29
161 2944.02 1313.68
162 2626.11 459.308
163 1053.15 1802.69
164 1484.85 2578.32
165 511.089 1472.58
166 2093.85 1901.2
167 3066.02 2513.41
168 833.992 2562.58
169 1769.47 2320.14
170 875.908 1445.45
171 2607.83 2572.59
172 2172.12 464.572
173 1077.9 1855.15
174 395.518 1521.48
175 276.018 3006.85
176 2367.54 712.808
177 361.058 1439.63
178 1587.4 1546.12
179 2958.96 1119.33
180 3055.79 658.347
181 389.375 2121.75
182 2281.42 2648.46
183 3187.98 3105.78
184 484.209 1579
185 344.9 3109.59
186 2365.62 835.998
187 144.329 2214.68
188 366.515 3030.83
189 2995.97 1567.9
190 788.101 1498.08
191 1466.11 923.26
192 241.161 1360.14
193 2121.23 2242.76
194 2933.37 2340
195 805.321 1902.06
196 1108.52 3016.93
197 1573.72 304.062
198 640.576 973.392
199 430.294 2342.02
200 3001.35 2807.23
201 154.08 2426.77
202 2304.56 3065.98
203 468.543 408.886
204 124.04 961.117
205 2488.27 3135.33
206 1436.39 1798.47
207 2662.41 2312.97
208 1659.12 990.23
209 2197.37 26.703
210 3016.26 2319.43
211 2985.64 1898.91
212 2125.94 1330.3
213 3018.57 2355.36
214 2900.71 1450.81
215 2599.74 2403.01
216 2956.95 438.71
217 1948.78 1351.48
218 1829.45 988.845
219 1041.31 1967
220 699.155 2629.31
221 2070.84 720.207
222 2938.24 1997.12
223 883.919 2527.7
224 2956.86 1406.2
225 2769.19 230.602
226 500.097 2435.13
227 1780.99 2874.95
228 3057.5 113.724
229 1747.76 1932.12
230 2096.61 1684.4
231 32.5019 2364.02
232 2820.34 2715.95
233 2521.97 546.885
234 2902.36 1221.46
235 1458.28 1834.95
236 2356.68 2618.98
237 1081.52 2390.9
238 1400.34 2318.18
239 514.944 502.413
240 381.179 1287.19
241 2797.61 133.787
242 1877.89 2048.29
243 256.803 2602.4
244 796.12 917.107
245 874.618 2602.63
246 1309.84 2543.22
247 467.076 902.59
248 1452.7 2686.45
249 818.466 2220.52
250 1812.7 1802.8
251 837.261 968.859
252 2978.66 466.928
253 1416.41 3116.38
254 2910.17 2247.14
255 2542.66 1364.6
256 2222.78 2978.8
257 1943.78 1237.76
258 652.928 2362.84
259 2148.11 2460.78
260 1932.42 1844.88
261 108.131 1309.16
262 1983.32 202.206
263 1724.65 693.408
264 3027.1 802.204
265 2410.04 347.603
266 2469.99 451.938
267 2294.1 2209.73
268 2540 1041.93
269 1843.79 123.853
270 2581.2 869.816
271 2320.61 2865.87
272 2843.39 214.429
273 229.215 2173.31
274 17.4061 298.786
275 1551.35 1457.07
276 2167.75 1671.06
277 1021.3 2845.1
278 1808.59 694.873
279 265.131 1814.47
280 2385.46 2033.29
281 317.671 306.752
282 1289.54 1449.65
283 50.9931 697.699
284 3028.76 941.019
285 1167.22 910.068
286 1874.45 575.833
287 1136.45 2760.04
288 2407.68 2354.68
289 2527.13 1878.75
290 2254.43 2200.76
291 878.083 515.993
292 2580.26 1625.08
293 2824.36 1941.06
294 879.337 814.729
295 2534.93 1396.05
296 2133.94 201.564
297 214.95 402.382
298 2159.06 2995.97
299 1841.21 702.533
300 1101.35 1160.17
301 2059.71 861.819
302 1482.07 2460.61
303 3039.41 1173.39
304 1364.13 507.653
305 3010.44 1253.38
306 2017.75 1279.29
307 1413.95 1026.89
308 835.499 2158.79
309 1518.78 593.772
310 2377.15 3090.65
311 2802.77 571.687
312 1857.71 1042.44
313 974.562 3083.79
314 362.679 2081.09
315 627.705 2061.98
316 2000.84 219.611
317 2060.79 836.771
318 2099.55 354.931
319 1653.17 1211.99
320 2838.44 14.7849
321 880.51 1292.19
322 716.696 453.522
323 1064.63 1085.75
324 565.543 747.714
325 633.693 707.53
326 1569.39 2903.76
327 1364.72 3147.04
328 272.565 169.303
329 2709.08 1199.14
330 1896.67 1544.26
331 1860.08 682.777
332 181.298 2906.03
333 1668.99 1949.72
334 472.82 1173.99
335 1473.69 1389.49
336 2149.4 250.669
337 1054.77 1564.75
338 1962.59 1744.96
339 1591.9 1343.6
340 2329.29 2914.26
341 477.493 2849.76
342 250.718 397.692
343 875.183 936.812
344 3013.55 220.407
345 2919.01 1950.08
346 1754.3 1150.86
347 1099.44 1193.77
348 1073.9 2508.52
349 574.325 1037.54
350 161.535 2951.22
351 1619.74 3075.42
352 648.764 2993.54
353 2208.38 1943.78
354 1734.09 2820.35
355 3113.78 1003.36
356 2146.74 357.337
357 2366.39 941.445
358 2507.12 1590.67
359 1245.82 452.871
360 1725.59 2310.39
361 3096.84 2104.32
362 546.891 3179.99
363 1438.7 959.013
364 2450.42 2964.62
365 1141.87 2658.25
366 2177.98 670.571
367 782.21 2404.17
368 934.863 2063.53
369 2430.5 3150.54
370 3002.18 586.44
371 494.558 664.22
372 826.652 134.458
373 1780.41 1401.48
374 1058.26 51.5013
375 87.3136 268.896
376 2292.24 2253.88
377 295.288 2765.02
378 3095.91 1486.1
379 1074.31 2832.56
380 2594.19 1398.51
381 1338 1610.77
382 750.202 2536.34
383 1928.13 1789.91
384 2098 2208.58
385 1395.44 1737.81
386 2757.45 2843.4
387 2196.61 1831.32
388 1964.56 521.999
389 34.4628 1224.11
390 3152.99 2129.23
391 169.785 740.237
392 537.228 1974.87
393 2599.86 42.12
394 2875.84 2667.38
395 1761.59 3113.87
396 2912.19 661.609
397 2403.02 1715.94
398 78.7331 2092.69
399 1801.2 2386.81
400 618.798 2166.71
401 2897.34 737.155
402 1716.79 2235.82
403 2146.33 1177.25
404 1470.86 830.304
405 174.226 2182.29
406 2699.41 1911.06
407 1702.61 1770.34
408 504.542 1331.47
409 31.7844 1306.28
410 1163.51 580.926
411 2846.93 755.194
412 2524.24 321.635
