31 59
0 4.90575 278.157
1 220.216 267.455
2 114.516 95.3114
3 221.728 163.346
4 232.968 229.052
5 185.065 209.722
6 211.805 182.128
7 235.194 200.938
8 179.943 249.593
9 141.871 219.74
10 165.284 247.947
11 149.225 55.3903
12 101.902 242.436
13 272.735 81.6723
14 144.216 186.361
15 272.372 60.9014
16 221.429 106.047
17 17.5852 101.681
18 8.11059 8.142
19 117.353 84.802
20 24.7562 72.5072
21 66.1702 249.597
22 232.783 236.059
23 18.7094 120.32
24 100.502 110.994
25 209.466 112.88
26 243.269 178.537
27 135.773 35.6678
28 126.701 63.9366
29 52.6762 184.51
30 177.413 21.301
0 12 151.397
0 21 128.126
0 29 128.095
1 4 72.8362
1 8 86.2288
1 22 42.345
2 19 18.4722
2 24 36.8514
2 28 40.7703
3 6 40.1658
3 7 69.5164
3 16 73.1512
3 25 55.2022
3 26 40.664
4 7 52.0586
4 22 9.39149
5 6 63.0686
5 8 55.8682
5 9 77.0831
5 10 71.9467
5 14 50.5049
6 7 41.5137
6 25 104.258
6 26 47.1104
7 22 36.7191
7 26 28.0721
8 10 17.9257
9 10 44.5875
9 12 76.7695
9 14 38.5309
10 12 85.4414
10 14 110.802
11 19 53.8157
11 27 26.3865
11 28 43.2863
11 30 48.1375
12 21 53.4241
12 29 117.78
13 15 40.8587
13 16 85.9162
13 25 97.5688
15 16 108.577
15 25 145.813
16 25 26.5537
17 18 110.026
17 20 37.2974
17 23 33.3385
17 24 86.2596
18 20 110.339
18 23 145.538
19 24 52.118
19 28 23.3369
20 23 93.9796
21 29 88.8174
23 29 118.726
24 28 91.5751
27 28 50.1252
27 30 58.5967
28 30 122.393
