4373 8134
0 1641.84 3076.84
1 134.146 949.393
2 1246.25 601.798
3 468.884 3011.96
4 1323.44 3168.79
5 94.5569 3246.6
6 1104.58 324.694
7 2377.56 3257.22
8 975.995 1633.05
9 858.973 1440.14
10 2834.15 680.891
11 968.694 3178.28
12 2395.32 1.69026
13 2317.02 1032.17
14 1331.3 1201.12
15 1453.34 766.456
16 1723.63 3240.71
17 940.626 488.212
18 365.435 2438.96
19 3104.26 1327.02
20 1419.6 2597.34
21 1842.04 1037.84
22 2893.29 2232.31
23 288.605 1440.88
24 531.863 2155.01
25 2240.5 2304.62
26 1897.12 1147.79
27 890.986 941.558
28 1962.96 1503.93
29 2353.67 86.0037
30 2752.23 1049.82
31 140.922 3191.26
32 345.218 3041.7
33 1979.57 233.017
34 669.866 3121.2
35 2275.04 403.086
36 506.226 292.073
37 665.121 149.263
38 1816.85 858.243
39 1549.15 1846.51
40 1329.68 2420.26
41 2346.94 2824.16
42 351.502 468.959
43 1742.07 1136.9
44 2174.77 428.541
45 1803.99 2796.74
46 1309.52 3288.61
47 1548.35 2889.64
48 150.805 1654.28
49 1670.92 1416.05
50 475.93 3183.12
51 3044.32 1812.85
52 861.405 1300.73
53 661.819 3087.21
54 1486.55 761.938
55 2719.81 2314.6
56 3073.01 2928.02
57 533.347 71.4862
58 1261.48 2557.17
59 487.47 1869.82
60 1826.72 2555.69
61 2887.56 445.066
62 587.09 2161.18
63 2712.85 3070.92
64 1480.8 1755.65
65 86.8041 1960.14
66 2096.58 705.348
67 1634.28 1896.52
68 2001.49 1858.58
69 2286.48 149.052
70 864.494 852.593
71 1977.79 66.3309
72 1848.66 2132.26
73 1221.71 2229.1
74 1349.72 1952.55
75 2089.86 80.6343
76 948.563 1899.17
77 1931.89 663.877
78 1517.2 2605.69
79 2355.27 2530.35
80 1939.73 312.873
81 1149.88 120.029
82 1906.34 2868.26
83 1035.59 2423.71
84 1358.07 3087.22
85 293.804 2748.08
86 1639.89 2674.96
87 2730.66 1326.98
88 2387.7 3071.97
89 2349.99 905.69
90 2209.32 186.113
91 1233.63 2709.06
92 1105.93 492.788
93 1738.61 760.013
94 1130.84 2714.06
95 655.715 2569.81
96 201.557 2520.14
97 138.081 577.314
98 2626.12 2529.45
99 1409.72 3264.66
100 1317.78 2232.95
101 2994.23 1738.69
102 2166.37 457.114
103 1589.34 3126.83
104 566.283 662.079
105 766.215 2061.09
106 1695 2161.25
107 1288.96 2623.21
108 1411.7 1032.77
109 3062.85 23.513
110 1651.49 960.94
111 888.018 2216.32
112 1019.82 2302.29
113 1993.02 2167.02
114 2982.48 3208.07
115 2077.49 357.927
116 493.505 2660.27
117 202.737 332.697
118 2311.07 525.221
119 391.376 2116.99
120 481.644 2275.74
121 2489 3177.14
122 319.585 2733.96
123 1028.67 2810.17
124 193.17 1282.33
125 1324.75 2572.13
126 3272.99 1099.59
127 2004.56 3041.38
128 2622.53 303.372
129 1037.2 960.283
130 1168.3 865.078
131 893.007 2968.43
132 2681.69 2221.02
133 1050.97 1213.31
134 661.011 1747.83
135 2335.21 1361.84
136 11.4357 1025.97
137 2368.44 1201.55
138 3243.94 533.102
139 762.744 3229.38
140 2941.76 187.594
141 873.945 1814.45
142 1518.73 2596.99
143 914.132 2015.35
144 1809.34 1582.05
145 1939.9 1416.44
146 762.888 2518.71
147 532.248 2389.72
148 3243.53 294.256
149 3185.45 1660.47
150 3063.94 1498.67
151 468.455 1116.19
152 1956.63 2307.3
153 1838.1 816.918
154 2012.85 2279.96
155 2040.7 797.406
156 2490.57 2594.81
157 2793.82 1707.38
158 172.906 772.674
159 919.406 1680.51
160 1646.28 462.293
161 2367.17 1720.42
162 2767.08 1255.11
163 1429.74 971.174
164 1364.49 1802.72
165 538.189 2608.35
166 2975.26 3047.29
167 944.496 2129.47
168 797.38 2098.86
169 2757.84 2208.35
170 3127.58 2577.27
171 309.055 2623.25
172 772.239 745.651
173 2822.85 185.001
174 2691.16 2179.93
175 845.235 1734.12
176 869.945 2209.67
177 715.348 714.502
178 103.963 1175.21
179 72.1936 3149.68
180 2745.87 1936.24
181 1161.33 852.381
182 3201.14 118.207
183 1785.42 204.939
184 779.376 150.297
185 318.907 2327.23
186 146.008 2962.87
187 973.306 2302.15
188 1465.05 1772.59
