88 171
0 395.783 192.058
1 251.222 450.882
2 104.906 360.306
3 235.568 456.152
4 415.388 189.956
5 39.3284 27.1924
6 57.3061 328.667
7 60.9772 367.756
8 451.069 331.026
9 309.551 55.9362
10 307.826 342.585
11 244.355 107.678
12 179.267 55.2496
13 464.736 431.727
14 72.0909 399.397
15 17.0864 24.5338
16 89.8967 403.673
17 219.866 436.597
18 154.954 208.999
19 210.344 435.826
20 367.755 258.509
21 175.961 36.9723
22 275.888 50.9645
23 308.553 59.2526
24 98.522 325.059
25 385.618 163.501
26 320.189 229.891
27 166.729 417.869
28 132.202 166.186
29 29.8819 139.767
30 322.143 85.4266
31 324.56 175.687
32 284.496 210.225
33 326.056 173.999
34 19.6732 385.529
35 154.465 210.75
36 137.998 56.2093
37 352.394 190.345
38 47.3277 89.9295
39 281.239 317.658
40 24.4838 342.119
41 93.9678 342.503
42 267.331 350.176
43 261.311 32.7201
44 211.155 53.4675
45 0.486398 396.377
46 254.6 196.687
47 122.801 282.479
48 70.4983 65.0257
49 363.15 159.137
50 347.318 330.246
51 80.1016 115.438
52 45.7704 257.218
53 175.629 66.6574
54 61.285 252.98
55 238.049 358.824
56 376.392 134.668
57 21.3431 423.811
58 425.22 139.688
59 13.436 29.3589
60 169.879 468.697
61 287.05 243.829
62 70.1954 228.895
63 365.359 403.857
64 130.729 109.844
65 410.503 297.627
66 235.567 15.0354
67 300.081 287.577
68 75.4645 206.822
69 99.9266 368.894
70 329.103 239.127
71 411.893 265.781
72 44.7543 441.952
73 329.033 32.7091
74 108.486 153.213
75 438.657 445.42
76 388.787 170.496
77 324.105 203.699
78 304.945 375.907
79 55.4145 72.7739
80 165.971 168.003
81 311.547 173.912
82 400.705 195.775
83 201.862 344.779
84 333.968 341.873
85 237.928 193.241
86 263.998 6.20508
87 173.355 81.9978
0 4 33.5419
0 76 42.887
0 82 9.02056
1 3 29.0639
1 17 55.1164
1 19 46.9446
2 16 58.3813
2 24 64.2855
2 41 28.7419
2 69 12.2566
3 17 42.3779
3 19 49.8457
4 76 35.1424
4 82 23.2589
5 15 31.8937
5 48 60.5088
5 59 46.1739
5 79 63.5209
6 7 59.848
6 24 48.8482
6 40 51.9015
6 41 74.4563
7 14 59.6507
7 40 72.0565
7 69 48.7954
8 13 180.4
8 65 87.0908
8 71 109.927
8 75 161.84
9 22 48.3867
9 23 5.26067
9 30 46.2951
9 73 53.593
10 39 54.8051
10 42 68.1578
10 50 81.8435
10 67 70.4673
10 78 50.8624
10 84 49.8731
11 22 74.368
11 44 108.785
11 87 116.536
12 21 24.0108
12 36 45.4839
12 44 56.8594
12 53 16.7144
12 87 35.5555
13 63 118.219
13 75 51.0601
14 16 34.6629
14 69 58.2206
14 72 69.4194
15 59 10.7331
15 79 85.6228
16 69 37.9769
16 72 69.9763
16 27 78.1328
17 19 14.7414
17 27 85.922
17 60 82.2662
18 28 69.2207
18 35 2.72333
18 80 58.1938
19 27 63.4545
19 60 74.0327
20 26 63.5167
20 65 79.9347
20 70 55.6201
20 71 89.2623
21 36 80.6568
21 44 45.4476
21 53 57.8903
22 23 43.7274
22 43 41.5359
22 86 54.6649
23 30 48.6707
23 73 66.1139
24 41 21.684
24 47 50.8072
25 49 45.1885
25 56 42.7056
25 58 72.5631
25 76 7.84467
26 61 56.5554
26 70 16.7731
26 77 29.6089
27 60 75.5238
27 83 147.958
28 35 64.3316
28 74 37.5287
28 80 53.1522
29 38 97.2762
29 51 109.283
29 79 77.8581
30 73 68.497
31 33 3.03953
31 37 60.0868
31 77 39.0557
31 81 14.4315
32 46 56.9484
32 61 36.3946
32 77 65.2596
32 85 85.4004
33 37 39.4769
33 77 44.1664
33 81 26.8581
34 40 71.3178
34 45 28.4063
34 57 71.5471
35 80 70.554
36 53 44.629
36 87 76.6742
37 77 41.6006
38 48 35.2356
38 51 70.6208
38 79 22.0523
39 42 70.3799
39 55 108.182
39 67 45.2181
40 45 102.683
41 47 99.728
41 69 35.0367
42 55 47.7787
42 78 62.1545
42 83 70.1624
43 66 42.4358
43 86 46.6313
44 53 64.3867
44 66 64.0583
45 57 45.6907
46 61 98.9145
46 85 30.4597
47 54 108.842
48 79 27.6746
49 56 41.2789
49 76 54.8375
50 63 129.323
50 78 78.4638
50 84 18.1416
51 64 85.9536
51 74 64.3363
51 79 72.6334
52 54 21.7362
52 62 46.615
52 68 82.4918
53 87 21.2675
54 62 32.6201
54 68 81.4352
55 83 49.9274
56 58 67.8218
56 76 48.5972
57 72 56.8381
58 76 62.9416
59 79 82.2608
61 67 82.8168
61 70 79.1306
61 85 74.1602
62 68 29.2295
63 75 152.127
63 78 79.3129
63 84 122.008
64 74 61.3342
64 87 64.5484
65 71 47.9084
66 86 47.8516
68 74 62.9635
70 77 57.5238
71 82 90.0528
76 82 48.9798
77 81 59.1291
78 84 82.2792
