2715 5108
0 1707.75 2270.8
1 1789.64 1483.31
2 248.894 416.178
3 1858.2 374.265
4 25.768 319.373
5 932.676 1331.13
6 1173.8 1996.84
7 862.728 1853.84
8 1427.54 1898.68
9 1692.95 503.853
10 571.912 914.293
11 1951.77 1413.22
12 1915.16 1408.92
13 2490.79 880.568
14 2441.92 550.167
15 1201.87 126.883
16 2106.65 1225.76
17 630.234 891.891
18 505.996 2138.54
19 1937.75 84.5187
20 1705.95 2307.24
21 2213.02 308.78
22 1187.9 1999.62
23 1536.22 2077.79
24 529.635 145.801
25 64.2994 2247.62
26 700.783 616.714
27 449.127 1591.55
28 1127.89 33.1146
29 341.484 98.0156
30 1099.42 203.185
31 2046.05 670.715
32 1838.86 1376.75
33 2433.57 140.722
34 1016.39 2594.84
35 980.832 1166.74
36 496.478 2314
37 1372.65 48.9947
38 2205.94 24.3868
39 372.753 207.431
40 679.027 2469.01
41 940.479 1481.8
42 225.131 2093.78
43 402.905 1868.23
44 2455.38 966.345
45 1228.81 123.958
46 2343.69 1712.08
47 2112.31 949.599
48 36.0493 528.107
49 714.196 1849.92
50 1902.33 559.201
51 2132.76 1903.59
52 680.282 368.731
53 1292.41 788.92
54 631.526 683.641
55 1051.79 1010.04
56 417.411 54.6159
57 327.15 364.922
58 64.3176 1181.74
59 799.823 1943.3
60 753.208 2264.85
61 382.198 7.31392
62 2141.1 1381.55
63 269.119 2305.1
64 2105.25 2391.77
65 797.119 2597.86
66 458.357 1872.06
67 592.641 450.384
68 823.074 474.817
69 584.771 939.547
70 717.536 1404.25
71 550.636 2092
72 470.568 746.323
73 2216.84 951.448
74 1127.86 1385.77
75 127.222 2126.22
76 1987.73 729.272
77 1519.16 411.594
78 1192.83 862.282
79 852.839 2102.78
80 1508.06 1976.95
81 1376.31 498.252
82 597.89 829.514
83 2235.8 715.709
84 2349.54 1396.9
85 1807.08 1367.59
86 2547.03 769.902
87 1339.48 160.825
88 2269.41 1601.13
89 2583.16 569.807
90 1635.29 1131.29
91 411.305 1690.86
92 756.439 289.098
93 1705.17 708.253
94 221.958 1599.05
95 2251.5 170.395
96 1512.14 1072.58
97 1188.53 1482.91
98 2301.3 506.056
99 1272.91 2466.08
100 1768.54 1101.4
101 821.295 516.451
102 1099.26 1991.64
103 1971.28 1445.65
104 1305.27 1772.07
105 2295.66 2523.12
106 480.267 214.886
107 774.302 2400.42
108 2587.98 2057.78
109 1818.33 885.871
110 1655.53 2295.81
111 2476.14 137.18
112 2282.86 1815.63
113 394.662 288.785
114 2467.02 901.776
115 705.131 727.202
116 207.598 1011.35
117 1082.28 1251.28
118 1580.57 2189.59
119 2347.87 1512.37
120 1129.67 1521.34
121 1549.76 1841.94
122 1439.79 1501.42
123 1199.71 1317.94
124 399.366 721.868
125 1198.35 1399.69
126 1176.23 2212.11
127 1872.82 373.942
128 2106.72 1226.33
129 2601.37 239.879
130 2541.07 2190.35
131 886.428 16.9496
132 395.745 335.67
133 1524.32 276.584
134 2057.79 1492.45
135 497.307 337.402
136 1051.79 1285.21
137 2069.6 1095.65
138 2428.31 1161.24
139 1191.84 896.774
140 1854.43 380.54
141 2057.75 2107.61
142 2503.06 2603.27
143 776.19 489.496
144 547.256 2433.8
145 959.479 2401.37
146 2550.25 2310.23
147 65.0541 139.403
148 1217.46 1126.9
149 2270.42 1484.99
150 203.007 2134.19
151 1845.16 2492.15
152 1172.49 390.218
153 1050.51 1599.53
154 2252.39 35.6397
155 1987.02 1620.42
156 1395.3 1270.29
157 102.521 2497.67
158 1895.74 1696.52
159 838.933 2605.07
160 873.947 2438.7
161 1650.71 2045.99
162 2195.61 2023.27
163 676.446 208.474
164 4.61248 1487.35
165 1221.39 552.824
166 1782.62 1056.5
167 208.074 2050.36
168 2511.59 813.674
169 1465.42 171.607
170 1214.17 1810.78
171 1343.65 2099.21
172 1456.2 1689.89
173 1784.37 2183.65
174 1684.15 670.471
175 172.248 1979.16
176 1046.8 1433.34
177 1107.64 1080.42
178 1374.43 2527.82
179 1572.13 1198.98
180 943.967 1024.51
181 795.589 2162.96
182 1449.77 954.867
183 628.021 1652.06
184 1426.26 1978.24
185 2200.14 2522.43
186 148.617 1740.21
187 2524.21 632.453
188 1505.89 13.2933
189 447.658 564.973
190 2380.32 2377.64
191 2200.75 1496.55
192 2063.53 2345.39
193 685.4 2192
194 56.685 1189.92
195 1260.7 424.354
196 361.255 1979.66
197 1437.51 1027.22
198 1490.25 427.343
199 619.067 1184.67
200 443.04 2326.06
201 304.377 1835
202 2409.19 1318.38
203 1677.43 2282.07
204 2414.09 2490.71
205 1221.62 822.288
206 1331.8 335.073
207 399.317 573.74
208 1962.36 1894.21
209 1889.96 2081.58
210 8.52655 2168.98
211 1891.5 170.985
212 743.415 2024.93
213 896.141 2103.84
214 878.229 182.842
215 1936.89 83.5772
216 1157.42 2516.71
217 773.71 2066.97
218 891.262 503.933
219 149.184 2265.67
220 681.976 1797.06
221 648.89 1541.04
222 791.114 132.607
223 456.989 2198.54
224 1860.25 946.374
225 2196.2 2023.21
226 967.194 547.212
227 1551.41 1296.25
228 1538.27 834.767
229 2039.85 2058.95
