698 1306
0 1291.1 1077.11
1 613.676 1157.97
2 430.093 180.904
3 453.241 832.616
4 1084.83 1096.83
5 981.33 901.545
6 1067.62 614.39
7 189.848 484.509
8 600.12 596.268
9 107.173 832.457
10 170.691 1180.51
11 1292.39 1079.43
12 311.024 332.688
13 657.439 768.26
14 752.645 256.529
15 279.712 78.4169
16 1172.95 244.988
17 281.878 1147.56
18 264.114 959.165
19 818.458 118.832
20 635.159 960.136
21 450.439 755.669
22 80.4513 332.125
23 568.72 42.8286
24 462.64 1116.56
25 876.45 800.414
26 736.155 129.369
27 151.436 1126.11
28 124.789 244.073
29 950.794 1230.63
30 1160.66 688.467
31 735.636 690.652
32 11.9757 709.949
33 583.997 203.651
34 596.995 227.888
35 211.218 408.448
36 922.01 543.472
37 1173.37 78.1608
38 78.5426 383.256
39 1024.18 562.739
40 23.1102 1152.35
41 284.661 71.1139
42 992.872 813.294
43 285.593 924.13
44 29.4977 1039.26
45 232.972 1162.71
46 235.035 112.356
47 1136.14 1264.85
48 563.322 651.201
49 1284.07 935.849
50 1006.59 736.477
51 491.508 1042.48
52 1030.45 1053.68
53 1204.36 42.1538
54 803.137 217.695
55 1258.22 1089.81
56 728.286 1090.42
57 462.373 807.017
58 1163 279.37
59 1273.99 1039.05
60 1042.96 1103.89
61 619.017 236.604
62 90.652 241.568
63 505.334 299.692
64 548.917 438.35
65 143.123 228.899
66 1112.24 675.754
67 82.7079 1158.03
68 536.947 627.237
69 103.287 104.574
70 306.128 100.524
71 649.089 145.683
72 164.748 560.993
73 17.5051 588.802
74 449.971 10.5691
75 238.166 568.277
76 924.752 1241.09
77 1161.83 172.54
78 389.176 994.377
79 1219.99 1235.81
80 7.27502 112.228
81 287.217 248.27
82 90.8067 455.441
83 464.88 1015.74
84 1104.51 711.862
85 553.779 300.906
86 1029.98 6.21064
87 552.791 624.269
88 913.567 728.908
89 798.724 915.656
90 688.637 1172.37
91 264.184 1025.97
92 603.921 1281.28
93 352.728 1150.46
94 412.031 1197.31
95 519.176 957.383
96 527.791 1087.19
97 353.831 147.637
98 945.235 93.4029
99 923.32 860.742
100 34.6793 1195.11
101 1154.09 69.167
102 1027.35 12.3119
103 803.309 158.965
104 909.355 700.965
105 364.74 548.517
106 1204.58 80.7459
107 187.1 580.172
108 1274.32 741.453
109 1134.75 1008.08
110 1191.15 174.768
111 130.565 732.29
112 760.053 1029.99
113 364.316 809.078
114 670.474 53.1754
115 994.612 944.425
116 1250.72 244.695
117 436.437 940.978
118 832.084 953.226
119 146.388 451.203
120 34.3649 401.751
121 258.675 548.908
122 227.091 1225.71
123 872.147 271.95
124 1150.27 1041.17
125 111.357 1008.4
126 678.432 1180.05
127 572.485 500.529
128 330.858 232.307
129 764.37 847.781
130 1039.34 966.198
131 308.983 171.279
132 77.397 535.68
133 177.47 541.769
134 145.14 653.139
135 103.555 223.966
136 171.608 817.138
137 997.843 894.021
138 135.487 1157.86
139 1069.45 201.676
140 1228.41 527.846
141 1015 1002.19
142 518.643 153.584
143 1154.61 955.012
144 257.386 999.638
145 769.068 197.99
146 527.68 48.6874
147 899.016 195.77
148 223.811 351.63
149 738.114 957.943
150 103.722 357.023
151 1142.3 748.887
152 288.568 56.6259
153 92.3175 711.734
154 967.366 51.0309
155 975.773 695.543
156 851.344 857.358
157 1050.76 352.47
158 805.206 77.5708
159 69.7252 862.937
160 472.877 916.986
161 691.124 126.251
162 25.2974 487.257
163 1041.69 875.53
164 5.3964 878.412
165 424.553 493.739
166 548.732 69.8956
167 365.327 819.648
168 63.8348 142.888
169 215.26 320.373
170 460.215 680.719
171 506.151 27.5351
172 522.372 946.083
173 882.37 1314.39
174 1168.07 1013.58
175 265.357 616.016
176 128.726 1048.41
177 936.622 122.857
178 862.287 736.452
179 1203.78 236.637
180 790.745 91.8806
181 249.331 481.2
182 289.028 515.041
183 345.824 694.376
184 1173.7 830.35
185 1082.4 411.473
186 1293.95 348.565
187 234.322 810.465
188 1095.6 677.773
189 574.989 1310.96
190 171.496 10.3479
191 1054.49 451.529
192 977.425 1250.92
193 522.632 165.268
194 461.041 277.045
195 690.217 1265.32
196 859.054 855.22
197 980.062 861.537
198 54.2747 825.71
199 352.407 76.9539
200 407.138 239.632
201 467.952 463.927
202 54.2627 760.904
203 334.388 483.388
204 1123.57 209.523
205 282.264 550.608
206 257.932 1019.21
207 1240.09 132.643
208 214.085 489.77
209 1282.24 879.625
210 522.139 205.686
211 958.662 352.815
212 612.495 397.923
213 895.473 774.858
214 92.7682 755.545
215 0.564692 444.173
216 198.92 942.234
217 1189.28 1316.59
218 925.78 250.766
219 1167.17 88.6264
220 1162.49 1015.03
221 1051.83 778.966
222 1051.04 733.196
223 670.292 361.063
224 1034.33 1051.75
225 948.486 286.712
226 396.111 967.318
227 1010.05 797.999
228 402.895 1034.55
229 383.604 1153.63
230 420.538 193.736
231 1107.89 284.507
232 1312.09 213.118
233 1282.03 875.386
234 452.218 1083.54
235 64.977 598.412
236 786.19 878.819
237 318.204 1050.6
238 936.409 772.069
239 1170.61 478.93
240 20.5285 71.3287
241 486.551 694.929
242 1318.68 1217.24
243 60.4608 362.678
244 1098.18 523.606
245 501.351 31.5616
246 960.708 59.5419
247 287.435 332.888
248 365.81 986.629
249 8.06668 274.729
250 688.677 929.756
251 1089.84 621.174
252 684.965 443.11
253 357.094 1090.64
254 234.342 550.558
255 1127.72 1000.7
256 1190.59 1240.48
257 524.982 626.167
258 628.014 936.833
259 488.224 672.412
260 929.838 403.628
261 759.685 1198.81
262 755.1 317.464
263 768.167 599.071
264 1049.04 1293.74
265 7.48561 895.529
266 584.352 706.027
267 854.43 1307.18
268 636.414 1013.06
269 91.721 795.282
270 587.353 1100.59
271 180.383 703.534
272 395.224 298.289
273 1264.57 435.058
274 507.874 1076.06
275 898.912 900.126
276 991.778 272.603
277 994.443 846.979
278 1229.69 37.5122
279 598.066 1201.88
280 972.656 733.715
281 616.302 660.803
282 1269.7 573.696
283 835.786 1022.77
284 372.463 362.913
285 157.091 116.922
286 85.5823 629.057
287 386.672 652.21
288 1263.55 1056.28
289 63.3941 743.849
290 115.47 695.874
291 215.843 79.7865
292 820.91 1253.16
293 520.435 502.58
294 442.57 894.196
295 542.836 809.366
296 452.606 1103.82
297 1195.24 106.142
298 866.419 870.573
299 672.708 123.816
300 364.573 714.399
301 752.7 127.498
302 421.069 1254.47
303 1242.97 1206.16
304 16.9382 416.892
305 1244.22 643.204
306 915.789 862.801
307 1269.1 1110.94
308 260.581 642.331
309 1284.68 660.269
310 745.728 644.679
311 1297.32 388.786
312 143.063 337.044
313 410.182 125.175
314 100.966 1269.88
315 523.822 221.447
316 489.741 1311.96
317 292.19 836.245
318 693.886 811.392
319 868.181 1275.22
320 929.818 177.807
321 793.554 160.892
322 713.234 658.656
323 1024.51 1123.54
324 390.436 842.554
325 1095.08 840.169
326 195.246 542.848
327 333.67 299.648
328 616.335 275.033
329 259.211 1185.92
330 82.8114 690.677
331 732.882 899.199
332 891.817 342.931
333 813.202 681.9
334 1159.58 1015.22
335 931.166 134.391
336 441.207 189.453
337 912.641 793.889
338 72.8427 287.223
339 898.146 1130.84
340 965.218 1320.34
341 305.061 954.891
342 802.256 3.99076
343 457.897 730.314
344 876.562 697.527
345 184.864 837.924
346 576.478 880.082
347 1233.48 530.129
348 847.773 1243.27
349 324.068 351.053
350 872.139 639.897
351 96.4619 809.067
352 1135.42 335.579
353 195.04 567.768
354 720.325 140.481
355 136.154 623.152
356 953.501 536.812
357 1221.27 284.754
358 300.239 547.392
359 1059.02 395.872
360 929.685 774.162
361 1248.01 1230.46
362 382.959 15.1813
363 346.147 544.626
364 689.592 41.9198
365 949.539 329.084
366 239.054 1243.74
367 1039.78 465.815
368 371.194 35.8167
369 765.702 775.483
370 77.0726 254.836
371 379.017 474.539
372 627.926 49.8045
373 430.2 650.173
374 602.268 860.033
375 543.236 36.382
376 786.45 419.648
377 534.816 213.588
378 125.54 134.165
379 231.481 1069.87
380 556.013 745.594
381 860.582 794.172
382 1240.99 1251.85
383 1006.47 938.291
384 1145.69 584.357
385 1180.32 1315.18
386 140.734 1122.28
387 1037.9 961.902
388 1020.36 1019.48
389 1065.59 698.284
390 886.532 800.258
391 648.503 174.693
392 1151.26 831.386
393 119.564 1262.57
394 10.5019 249.261
395 64.4075 916.082
396 546.629 822.932
397 100.787 680.227
398 826.675 1007.38
399 339.041 272.856
400 777.004 613.221
401 47.5344 64.5268
402 913.24 1017.21
403 728.763 1255.12
404 919.31 131.946
405 753.533 61.7133
406 802.765 818.403
407 236.33 241.302
408 472.163 660.335
409 682.681 1068.05
410 671.087 93.9814
411 445.25 1040.21
412 400.759 378.637
413 1063.73 659.795
414 199.427 156.258
415 6.12392 987.86
416 347.463 411.428
417 274.733 39.733
418 852.922 725.443
419 602.045 1285.4
420 705.653 954.107
421 723.389 468.094
422 407.865 469.47
423 19.0087 295.854
424 74.3912 1283.89
425 962.686 925.731
426 54.2198 837.317
427 10.5788 291.466
428 847.781 1194.09
429 423.155 1192.94
430 663.096 153.51
431 40.1678 578.488
432 706.839 239.4
433 580.246 1126.04
434 472.527 1044.27
435 168.494 393.408
436 1103.41 773.527
437 572.011 333.465
438 139.996 214.649
439 691.034 1086.1
440 236.168 517.589
441 856.267 259.146
442 840.891 715.721
443 194.364 392.068
444 117.686 467.377
445 264.727 7.11282
